k,model_config,use_positional_encoding,target_mode,quality_gate_passed,rollout_length,train_seq_len,max_seq_len,batch_size,step1_eval_model_nll,step1_eval_bayes_nll,step1_gap_pct,step2_posterior_mae,step3_lpe_rel_error_median_pct,steps_run,best_step,training_history_csv,training_curve_plot,checkpoint_path
1,L2_D64_H4_M256,True,random,True,2000,2000,2032,64,0.6527494704383442,0.48634121199489994,34.21635969546198,nan,nan,1,1,artifacts/_tmp_probe_k1_b64/k1/training_history.csv,artifacts/_tmp_probe_k1_b64/k1/figures/step1_training_curve.png,checkpoints/_tmp_probe_k1_b64/k1/best.pt
