k,model_config,use_positional_encoding,target_mode,quality_gate_passed,rollout_length,train_seq_len,max_seq_len,batch_size,step1_eval_model_nll,step1_eval_bayes_nll,step1_gap_pct,step2_posterior_mae,step3_lpe_rel_error_median_pct,steps_run,best_step,training_history_csv,training_curve_plot,checkpoint_path
5,L6_D160_H8_M640,True,random,False,3200,3200,3232,1,0.6865807903226594,0.529921399681967,29.562759823383555,nan,nan,3500,2500,artifacts/markov_k456_overnight_overnightD_025644/k5/attempt01_l6d160_s3500/k5/training_history.csv,artifacts/markov_k456_overnight_overnightD_025644/k5/attempt01_l6d160_s3500/k5/figures/step1_training_curve.png,checkpoints/markov_k456_overnight_overnightD_025644/k5/attempt01_l6d160_s3500/k5/best.pt
