metric,mean,median,std,p90,p95,min,max,perfect_match_expected_mean
wasserstein1,0.07568128458057008,0.06569572789053614,0.04705748306290769,0.12893649338526406,0.14090149622911943,0.014808792982692807,0.24052037129247633,0.0019831118609591756
ks_cdf,0.7481897007555054,0.8079451647359613,0.20276492039599553,0.9634147290052314,0.9850089173213956,0.31772823546473283,0.9965519951221861,0.05724388214427381
cvm_int,0.05285800022769522,0.04349771690914776,0.04282603586092328,0.1019171248317218,0.11490327862494568,0.0033541747109869183,0.20415427611742573,6.210766167857729e-05
pit_ks,0.7498299076125252,0.8101236761307622,0.20206242885071213,0.9634848358600431,0.9852233705526695,0.31935951742369484,0.9966113026189738,0.06055105350272121
pit_cvm,48.11130217611029,53.42704466346342,16.39520178498032,65.9757436185762,66.4286132896745,10.017122166930562,66.65318603462376,0.16597542887930136
quantile_rmse,0.07666929803730009,0.06722971062576732,0.04710224642982935,0.13211061610004196,0.14043658096202027,0.014983178611034457,0.24121202680967735,0.002457221696468443
coverage_mae,0.5696041666666667,0.631875,0.19090002653981555,0.7796875,0.78525,0.13375,0.7875000000000001,0.020032291666666664
