step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.6889839172363281,3e-07,0.7030036449432373,nan,nan,nan
2,0.7100659608840942,6e-07,0.913477897644043,nan,nan,nan
3,0.7019793391227722,9e-07,1.1171891689300537,nan,nan,nan
4,0.7050552368164062,1.2e-06,1.3261513710021973,nan,nan,nan
5,0.6789243817329407,1.4999999999999998e-06,1.530813455581665,nan,nan,nan
6,0.7325745820999146,1.8e-06,1.7334654331207275,nan,nan,nan
7,0.6829830408096313,2.1e-06,1.9392540454864502,nan,nan,nan
8,0.6994633674621582,2.4e-06,2.1426005363464355,nan,nan,nan
9,0.7012056708335876,2.6999999999999996e-06,2.3889048099517822,nan,nan,nan
10,0.6925169825553894,2.9999999999999997e-06,2.627291440963745,nan,nan,nan
11,0.6971241235733032,3.2999999999999997e-06,2.838332176208496,nan,nan,nan
12,0.690096378326416,3.6e-06,3.0434765815734863,nan,nan,nan
13,0.6938308477401733,3.9e-06,3.246920347213745,nan,nan,nan
14,0.6942404508590698,4.2e-06,3.4541447162628174,nan,nan,nan
15,0.6882776021957397,4.499999999999999e-06,3.6556384563446045,nan,nan,nan
16,0.6948257684707642,4.8e-06,3.8625504970550537,nan,nan,nan
17,0.6899803280830383,5.0999999999999995e-06,4.0828845500946045,nan,nan,nan
18,0.6671549081802368,5.399999999999999e-06,4.3069212436676025,nan,nan,nan
19,0.6853234171867371,5.7e-06,4.586528301239014,nan,nan,nan
20,0.6045297384262085,5.999999999999999e-06,4.798354625701904,nan,nan,nan
21,0.6851488947868347,6.299999999999999e-06,5.006475925445557,nan,nan,nan
22,0.7084758877754211,6.5999999999999995e-06,5.222999095916748,nan,nan,nan
23,0.72725909948349,6.899999999999999e-06,5.438894271850586,nan,nan,nan
24,0.7241042852401733,7.2e-06,5.654648780822754,nan,nan,nan
25,0.720016598701477,7.499999999999999e-06,5.8890016078948975,nan,nan,nan
26,0.6901348829269409,7.8e-06,6.132043361663818,nan,nan,nan
27,0.6977463364601135,8.1e-06,6.3519463539123535,nan,nan,nan
28,0.6942186951637268,8.4e-06,6.569962024688721,nan,nan,nan
29,0.6927424073219299,8.7e-06,6.790092468261719,nan,nan,nan
30,0.6891264319419861,8.999999999999999e-06,6.996240615844727,nan,nan,nan
31,0.6873577237129211,9.299999999999999e-06,7.207635164260864,nan,nan,nan
32,0.6852342486381531,9.6e-06,7.4215898513793945,nan,nan,nan
33,0.6120472550392151,9.899999999999998e-06,7.635131120681763,nan,nan,nan
34,0.5168372988700867,1.0199999999999999e-05,7.879256248474121,nan,nan,nan
35,0.6944754719734192,1.05e-05,8.076938152313232,nan,nan,nan
36,0.6998232007026672,1.0799999999999998e-05,8.274309635162354,nan,nan,nan
37,0.6643880009651184,1.1099999999999999e-05,8.505363464355469,nan,nan,nan
38,0.6783737540245056,1.14e-05,8.704266786575317,nan,nan,nan
39,0.7062106728553772,1.1699999999999998e-05,8.904384136199951,nan,nan,nan
40,0.670875072479248,1.1999999999999999e-05,9.103965044021606,nan,nan,nan
41,0.7059754729270935,1.2299999999999999e-05,9.30121636390686,nan,nan,nan
42,0.7056242823600769,1.2599999999999998e-05,9.502891302108765,nan,nan,nan
43,0.6850929260253906,1.2899999999999998e-05,9.700198411941528,nan,nan,nan
44,0.7015376091003418,1.3199999999999999e-05,9.92595911026001,nan,nan,nan
45,0.7018822431564331,1.3499999999999998e-05,10.127137422561646,nan,nan,nan
46,0.6913585662841797,1.3799999999999998e-05,10.328742742538452,nan,nan,nan
47,0.6940471529960632,1.4099999999999997e-05,10.53141450881958,nan,nan,nan
48,0.6937366724014282,1.44e-05,10.73450255393982,nan,nan,nan
49,0.6774515509605408,1.47e-05,10.936518907546997,nan,nan,nan
50,0.7016316056251526,1.4999999999999999e-05,11.138920307159424,nan,nan,nan
51,0.7033857703208923,1.53e-05,11.340578079223633,nan,nan,nan
52,0.7128869891166687,1.56e-05,11.544410228729248,nan,nan,nan
53,0.6889294981956482,1.5899999999999997e-05,11.746111869812012,nan,nan,nan
54,0.6996443271636963,1.62e-05,11.949385404586792,nan,nan,nan
55,0.6464625000953674,1.6499999999999998e-05,12.153646230697632,nan,nan,nan
56,0.6947426199913025,1.68e-05,12.388957977294922,nan,nan,nan
57,0.6942713856697083,1.7099999999999996e-05,12.58406138420105,nan,nan,nan
58,0.6936509013175964,1.74e-05,12.788228034973145,nan,nan,nan
59,0.6954956650733948,1.7699999999999997e-05,12.972541093826294,nan,nan,nan
60,0.6934559941291809,1.7999999999999997e-05,13.156690120697021,nan,nan,nan
61,0.693115234375,1.8299999999999998e-05,13.341580152511597,nan,nan,nan
62,0.6925293207168579,1.8599999999999998e-05,13.526135206222534,nan,nan,nan
63,0.6705641746520996,1.8899999999999995e-05,13.727858543395996,nan,nan,nan
64,0.6827982068061829,1.92e-05,13.945719003677368,nan,nan,nan
65,0.6968129873275757,1.95e-05,14.131475925445557,nan,nan,nan
66,0.6935504674911499,1.9799999999999997e-05,14.315452337265015,nan,nan,nan
67,0.6946914792060852,2.01e-05,14.498552560806274,nan,nan,nan
68,0.6965026259422302,2.0399999999999998e-05,14.681776523590088,nan,nan,nan
69,0.6891050338745117,2.07e-05,14.86423134803772,nan,nan,nan
70,0.6914579272270203,2.1e-05,15.047626733779907,nan,nan,nan
71,0.6929032802581787,2.13e-05,15.231172323226929,nan,nan,nan
72,0.719343900680542,2.1599999999999996e-05,15.41480803489685,nan,nan,nan
73,0.6723321676254272,2.19e-05,15.602586269378662,nan,nan,nan
74,0.7097415328025818,2.2199999999999998e-05,15.793611764907837,nan,nan,nan
75,0.7055791020393372,2.2499999999999998e-05,15.990018606185913,nan,nan,nan
76,0.6933966875076294,2.28e-05,16.203575611114502,nan,nan,nan
77,0.7010273337364197,2.31e-05,16.41459035873413,nan,nan,nan
78,0.6580769419670105,2.3399999999999996e-05,16.615492582321167,nan,nan,nan
79,0.6855465769767761,2.37e-05,16.817677974700928,nan,nan,nan
80,0.6777529716491699,2.3999999999999997e-05,17.020155906677246,nan,nan,nan
81,0.6927376985549927,2.4299999999999998e-05,17.221643686294556,nan,nan,nan
82,0.6761519908905029,2.4599999999999998e-05,17.423735857009888,nan,nan,nan
83,0.6924244165420532,2.49e-05,17.660507917404175,nan,nan,nan
84,0.694970428943634,2.5199999999999996e-05,17.871813535690308,nan,nan,nan
85,0.694833517074585,2.55e-05,18.113603353500366,nan,nan,nan
86,0.6938467621803284,2.5799999999999997e-05,18.328856229782104,nan,nan,nan
87,0.6947506666183472,2.6099999999999997e-05,18.531964778900146,nan,nan,nan
88,0.6789059042930603,2.6399999999999998e-05,18.732916831970215,nan,nan,nan
89,0.7013713717460632,2.67e-05,18.934354305267334,nan,nan,nan
90,0.6880764961242676,2.6999999999999996e-05,19.13567590713501,nan,nan,nan
91,0.6877401471138,2.73e-05,19.338582754135132,nan,nan,nan
92,0.6758536696434021,2.7599999999999997e-05,19.539496898651123,nan,nan,nan
93,0.6994753479957581,2.7899999999999997e-05,19.740153074264526,nan,nan,nan
94,0.691926121711731,2.8199999999999994e-05,19.944144248962402,nan,nan,nan
95,0.6936479806900024,2.8499999999999998e-05,20.144994974136353,nan,nan,nan
96,0.6941445469856262,2.88e-05,20.345856189727783,nan,nan,nan
97,0.6946274042129517,2.9099999999999996e-05,20.546276807785034,nan,nan,nan
98,0.6871693134307861,2.94e-05,20.74862837791443,nan,nan,nan
99,0.6949918866157532,2.9699999999999997e-05,20.95257806777954,nan,nan,nan
100,0.6891370415687561,2.9999999999999997e-05,25.425520658493042,0.6907064921410988,0.5349423973620976,29.117919152997313
101,0.6967631578445435,3.0299999999999998e-05,25.609370708465576,0.6907064921410988,0.5349423973620976,29.117919152997313
102,0.6717531681060791,3.06e-05,25.793266773223877,0.6907064921410988,0.5349423973620976,29.117919152997313
103,0.6629748344421387,3.09e-05,25.99003529548645,0.6907064921410988,0.5349423973620976,29.117919152997313
104,0.6949043273925781,3.12e-05,26.186739683151245,0.6907064921410988,0.5349423973620976,29.117919152997313
105,0.686488151550293,3.15e-05,26.40235471725464,0.6907064921410988,0.5349423973620976,29.117919152997313
106,0.6928888559341431,3.1799999999999994e-05,26.596925973892212,0.6907064921410988,0.5349423973620976,29.117919152997313
107,0.7023627161979675,3.2099999999999994e-05,26.816001415252686,0.6907064921410988,0.5349423973620976,29.117919152997313
108,0.6596581935882568,3.24e-05,27.0129075050354,0.6907064921410988,0.5349423973620976,29.117919152997313
109,0.6622540950775146,3.27e-05,27.197030067443848,0.6907064921410988,0.5349423973620976,29.117919152997313
110,0.6962054967880249,3.2999999999999996e-05,27.38167643547058,0.6907064921410988,0.5349423973620976,29.117919152997313
111,0.6878635287284851,3.3299999999999996e-05,27.56609272956848,0.6907064921410988,0.5349423973620976,29.117919152997313
112,0.6965923309326172,3.36e-05,27.765203952789307,0.6907064921410988,0.5349423973620976,29.117919152997313
113,0.6921520233154297,3.39e-05,27.946695804595947,0.6907064921410988,0.5349423973620976,29.117919152997313
114,0.6940324902534485,3.419999999999999e-05,28.13052797317505,0.6907064921410988,0.5349423973620976,29.117919152997313
115,0.6940257549285889,3.45e-05,28.3151798248291,0.6907064921410988,0.5349423973620976,29.117919152997313
116,0.6890074014663696,3.48e-05,28.502416610717773,0.6907064921410988,0.5349423973620976,29.117919152997313
117,0.6941530108451843,3.51e-05,28.686651706695557,0.6907064921410988,0.5349423973620976,29.117919152997313
118,0.6975241899490356,3.539999999999999e-05,28.870243310928345,0.6907064921410988,0.5349423973620976,29.117919152997313
