step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.7070261240005493,1.4999999999999999e-05,1.2325809001922607,nan,nan,nan
2,0.6899380683898926,2.9999999999999997e-05,1.833949089050293,nan,nan,nan
3,0.6900946497917175,4.4999999999999996e-05,2.640230178833008,nan,nan,nan
4,0.6636667847633362,5.9999999999999995e-05,3.4153621196746826,nan,nan,nan
5,0.7078709602355957,7.5e-05,4.179503440856934,nan,nan,nan
6,0.7156985998153687,8.999999999999999e-05,4.948415756225586,nan,nan,nan
7,0.6768367886543274,0.00010499999999999999,5.748173713684082,nan,nan,nan
8,0.680405855178833,0.00011999999999999999,6.533221006393433,nan,nan,nan
9,0.6869663000106812,0.00013499999999999997,7.297232151031494,nan,nan,nan
10,0.6550973653793335,0.00015,8.072314262390137,nan,nan,nan
11,0.6590278148651123,0.00016499999999999997,8.853000402450562,nan,nan,nan
12,0.661331295967102,0.00017999999999999998,9.638853788375854,nan,nan,nan
13,0.6541973948478699,0.000195,10.438862323760986,nan,nan,nan
14,0.6914063692092896,0.00020999999999999998,11.22933840751648,nan,nan,nan
15,0.6965653896331787,0.000225,12.001030921936035,nan,nan,nan
16,0.5552067160606384,0.00023999999999999998,12.783875942230225,nan,nan,nan
17,0.6827961206436157,0.00025499999999999996,13.562290906906128,nan,nan,nan
18,0.6836778521537781,0.00026999999999999995,14.345396757125854,nan,nan,nan
19,0.6714096069335938,0.000285,15.122662544250488,nan,nan,nan
20,0.5440733432769775,0.0003,15.902877807617188,nan,nan,nan
21,0.6654098629951477,0.0003,16.6828453540802,nan,nan,nan
22,0.5487378835678101,0.0003,17.446466207504272,nan,nan,nan
23,0.6607586145401001,0.0003,18.24640703201294,nan,nan,nan
24,0.6836914420127869,0.0003,19.017281532287598,nan,nan,nan
25,0.6799172759056091,0.0003,26.317204475402832,0.6683734941965402,0.482544103922523,38.51034315069652
26,0.6854340434074402,0.0003,26.93821930885315,0.6683734941965402,0.482544103922523,38.51034315069652
27,0.6152464747428894,0.0003,27.698808193206787,0.6683734941965402,0.482544103922523,38.51034315069652
28,0.6938483715057373,0.0003,28.462752103805542,0.6683734941965402,0.482544103922523,38.51034315069652
