k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
1,0,15,100,1.151691546887478e-31,-30.938663820758308,4.622816857420908e-31,2.0564596941565543e-32,301.3936604739675
1,1,11,100,1.0368845654444252e-32,-31.984269590169287,5.120682399470917e-31,2.3370147287287976e-32,4838.526977953531
1,2,17,100,3.434683416686146e-31,-30.46411328676236,4.520279193088417e-31,2.2141822016491086e-32,31.60686574862484
1,3,17,100,2.5697631373749155e-29,-28.59010690502346,5.455286679488785e-31,2.2000578629627035e-32,97.87712470455098
1,4,12,100,1.6601777891655498e-38,-37.77984540068343,3.106616106575774e-31,2.099293750723963e-32,1871254970.9025226
1,5,11,100,5.433927393060748e-29,-28.26488616882643,4.934058761418643e-31,1.9960078217127172e-32,99.09199030378662
1,6,13,100,1.516693109971436e-32,-31.819102286140858,4.791125568329605e-31,2.2988142283882612e-32,3058.9288148212377
1,7,15,100,1.0598327920114938e-27,-26.974762647220892,5.572703784666446e-31,2.200058252331554e-32,99.94741902848571
