k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
1,0,2000,100,3.5471270164505655e-42,-41.45012325991939,6.139105433701394e-32,1.0189931637204003e-32,1730726135510.5857
1,1,2000,100,3.1234952358497435e-10,-9.505359152130556,7.286522579286844e-38,3.1958516466661365e-38,100.0
1,2,2000,100,1.1785989128794185e-98,-97.92863396382688,3.016520604544841e-39,2.962705783387298e-39,2.55941234255445e+61
1,3,2000,100,1.8487748636529447e-54,-53.73311597225148,6.617101391080185e-33,1.6391669948657097e-33,3.579181825311943e+23
1,4,2000,100,3.26879026817352e-43,-42.48561294368912,5.324002349830798e-35,2.294500724963101e-35,16287378144.079437
1,5,2000,100,3.682633577113889e-101,-100.43384149139602,8.313697716754969e-43,8.311957833556836e-43,2.2575413878864603e+60
1,6,2000,100,4.0834034350545316e-50,-49.388977710216,2.408419494401114e-33,1.8220875932059055e-33,5.89806893368828e+18
1,7,2000,100,3.969600721119498e-43,-42.40125317417772,6.103942999990773e-32,1.0026211857693139e-32,15376717782915.094
