k,state,true_mean,sample_mean,sample_std,abs_err
2,0,0.7,0.6406060260954807,0.11908115717574301,0.05939397390451928
2,1,0.9473684210526315,0.8108189373953334,0.08111456953644786,0.13654948365729813
2,2,0.2222222222222222,0.30967522703249123,0.11924450921975308,0.08745300481026902
2,3,0.6530612244897959,0.5752511870773164,0.07273842717239797,0.0778100374124795
