step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.6993178725242615,1.1111111111111112e-07,0.8986783027648926,nan,nan,nan
2,0.7041885852813721,2.2222222222222224e-07,1.3132879734039307,nan,nan,nan
3,0.7099172472953796,3.3333333333333335e-07,1.7137863636016846,nan,nan,nan
4,0.6924436390399933,4.444444444444445e-07,2.1317455768585205,nan,nan,nan
5,0.7003479599952698,5.555555555555555e-07,2.5710604190826416,nan,nan,nan
6,0.6950380802154541,6.666666666666667e-07,2.996663808822632,nan,nan,nan
7,0.7057267129421234,7.777777777777778e-07,3.4250876903533936,nan,nan,nan
8,0.7258087396621704,8.88888888888889e-07,3.879072427749634,nan,nan,nan
9,0.6803264617919922,1.0000000000000002e-06,4.305842876434326,nan,nan,nan
10,0.7277474105358124,1.111111111111111e-06,4.735418796539307,nan,nan,nan
11,0.6968687772750854,1.2222222222222223e-06,5.161432981491089,nan,nan,nan
12,0.6881072819232941,1.3333333333333334e-06,5.608695983886719,nan,nan,nan
13,0.691831111907959,1.4444444444444447e-06,6.037414789199829,nan,nan,nan
14,0.6948654055595398,1.5555555555555556e-06,6.4687440395355225,nan,nan,nan
15,0.6946490406990051,1.6666666666666667e-06,6.892530679702759,nan,nan,nan
16,0.6934252977371216,1.777777777777778e-06,7.321474552154541,nan,nan,nan
17,0.661887913942337,1.888888888888889e-06,7.7789154052734375,nan,nan,nan
18,0.693712592124939,2.0000000000000003e-06,8.21348261833191,nan,nan,nan
19,0.6898147761821747,2.111111111111111e-06,8.643442392349243,nan,nan,nan
20,0.6903112828731537,2.222222222222222e-06,9.07150411605835,nan,nan,nan
21,0.6931926906108856,2.3333333333333336e-06,9.537869453430176,nan,nan,nan
22,0.6914486885070801,2.4444444444444447e-06,9.96710467338562,nan,nan,nan
23,0.6945220530033112,2.5555555555555553e-06,10.397995233535767,nan,nan,nan
24,0.6924900412559509,2.666666666666667e-06,10.82479977607727,nan,nan,nan
25,0.6955068409442902,2.777777777777778e-06,11.251400470733643,nan,nan,nan
26,0.6938343048095703,2.8888888888888894e-06,11.688719749450684,nan,nan,nan
27,0.692447155714035,3e-06,12.09467339515686,nan,nan,nan
28,0.6892669498920441,3.111111111111111e-06,12.512526988983154,nan,nan,nan
29,0.6928437948226929,3.2222222222222227e-06,12.953124284744263,nan,nan,nan
30,0.6925113201141357,3.3333333333333333e-06,13.380558013916016,nan,nan,nan
31,0.693901538848877,3.444444444444445e-06,13.836231708526611,nan,nan,nan
32,0.690315306186676,3.555555555555556e-06,14.2677001953125,nan,nan,nan
33,0.6929700970649719,3.6666666666666666e-06,14.697985649108887,nan,nan,nan
34,0.692243903875351,3.777777777777778e-06,15.130139112472534,nan,nan,nan
35,0.6900041699409485,3.888888888888889e-06,15.581871747970581,nan,nan,nan
36,0.698231965303421,4.000000000000001e-06,16.006552934646606,nan,nan,nan
37,0.6904924809932709,4.111111111111111e-06,16.43755602836609,nan,nan,nan
38,0.691619485616684,4.222222222222222e-06,16.898829698562622,nan,nan,nan
39,0.6849668622016907,4.333333333333334e-06,17.338452100753784,nan,nan,nan
40,0.6844921112060547,4.444444444444444e-06,17.77483820915222,nan,nan,nan
41,0.6866997182369232,4.555555555555556e-06,18.205653190612793,nan,nan,nan
42,0.6932304501533508,4.666666666666667e-06,18.639214515686035,nan,nan,nan
43,0.6956473886966705,4.777777777777777e-06,19.1153302192688,nan,nan,nan
44,0.6952551603317261,4.888888888888889e-06,19.549055099487305,nan,nan,nan
45,0.6889493465423584,5e-06,19.984013557434082,nan,nan,nan
46,0.6857201755046844,5.111111111111111e-06,20.419196367263794,nan,nan,nan
47,0.6895201504230499,5.2222222222222226e-06,20.880813360214233,nan,nan,nan
48,0.6965452134609222,5.333333333333334e-06,21.310077905654907,nan,nan,nan
49,0.6924532651901245,5.444444444444444e-06,21.74126887321472,nan,nan,nan
50,0.6918339431285858,5.555555555555556e-06,22.174413442611694,nan,nan,nan
51,0.6928261816501617,5.666666666666667e-06,22.637107372283936,nan,nan,nan
52,0.6926884055137634,5.777777777777779e-06,23.071596384048462,nan,nan,nan
53,0.6875830292701721,5.888888888888889e-06,23.498740196228027,nan,nan,nan
54,0.6895651519298553,6e-06,23.92666244506836,nan,nan,nan
55,0.6913427114486694,6.111111111111112e-06,24.37611222267151,nan,nan,nan
56,0.6891269683837891,6.222222222222222e-06,24.82225775718689,nan,nan,nan
