k,model_config,use_positional_encoding,target_mode,quality_gate_passed,rollout_length,train_seq_len,max_seq_len,batch_size,step1_eval_model_nll,step1_eval_bayes_nll,step1_gap_pct,step2_posterior_mae,step3_lpe_rel_error_median_pct,steps_run,best_step,training_history_csv,training_curve_plot,checkpoint_path
4,L6_D128_H8_M512,True,random,True,1600,1600,1632,2,0.7273760730583568,0.4643639917185576,56.63920674952032,nan,nan,1,1,artifacts/markov_k456_memcheck/k4/k4/training_history.csv,artifacts/markov_k456_memcheck/k4/k4/figures/step1_training_curve.png,checkpoints/markov_k456_memcheck/k4/k4/best.pt
