step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.6855284869670868,2.0000000000000002e-07,1.2577416896820068,nan,nan,nan
2,0.6916017234325409,4.0000000000000003e-07,2.092491626739502,nan,nan,nan
3,0.6856910884380341,6.000000000000001e-07,2.869722604751587,nan,nan,nan
4,0.6999931931495667,8.000000000000001e-07,3.6487555503845215,nan,nan,nan
5,0.6919498443603516,1e-06,4.438226938247681,nan,nan,nan
6,0.690186619758606,1.2000000000000002e-06,5.231031894683838,nan,nan,nan
7,0.6928581893444061,1.4e-06,6.033350467681885,nan,nan,nan
8,0.6871135830879211,1.6000000000000001e-06,6.852464914321899,nan,nan,nan
9,0.7008695602416992,1.8000000000000001e-06,7.639182806015015,nan,nan,nan
10,0.6935295760631561,2e-06,8.432183027267456,nan,nan,nan
11,0.6980460584163666,2.2e-06,9.245579719543457,nan,nan,nan
12,0.6964489817619324,2.4000000000000003e-06,10.037593841552734,nan,nan,nan
13,0.6951287686824799,2.6000000000000005e-06,10.831095933914185,nan,nan,nan
14,0.6924778819084167,2.8e-06,11.625382423400879,nan,nan,nan
15,0.6957758665084839,3e-06,12.465195655822754,nan,nan,nan
16,0.6936153471469879,3.2000000000000003e-06,13.249898433685303,nan,nan,nan
17,0.6924920976161957,3.4e-06,14.08164644241333,nan,nan,nan
18,0.6952394247055054,3.6000000000000003e-06,14.866840600967407,nan,nan,nan
19,0.6920350193977356,3.8e-06,15.688164472579956,nan,nan,nan
20,0.6952577531337738,4e-06,16.47829794883728,nan,nan,nan
21,0.6945717930793762,4.2000000000000004e-06,17.297159910202026,nan,nan,nan
22,0.6945565938949585,4.4e-06,18.094642639160156,nan,nan,nan
23,0.6930914521217346,4.6e-06,18.91004467010498,nan,nan,nan
24,0.693094789981842,4.800000000000001e-06,19.712567806243896,nan,nan,nan
25,0.6912417113780975,5e-06,20.54916524887085,nan,nan,nan
26,0.6934717893600464,5.200000000000001e-06,21.342849493026733,nan,nan,nan
27,0.6926779448986053,5.4e-06,22.178433895111084,nan,nan,nan
28,0.6930151879787445,5.6e-06,22.960607767105103,nan,nan,nan
29,0.6928710043430328,5.8e-06,23.770684003829956,nan,nan,nan
30,0.6918704509735107,6e-06,24.550329208374023,nan,nan,nan
31,0.6922131776809692,6.200000000000001e-06,25.3746657371521,nan,nan,nan
32,0.6931259334087372,6.4000000000000006e-06,26.15320062637329,nan,nan,nan
33,0.6975509226322174,6.6e-06,26.954586505889893,nan,nan,nan
34,0.6921008825302124,6.8e-06,27.7408127784729,nan,nan,nan
35,0.6923641860485077,7e-06,28.53547477722168,nan,nan,nan
