k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
3,0,12,100,1.145568231666543e-35,-34.940979038509695,1.0922828357216738e-31,4.3592573391373017e-32,953385.6200862421
3,1,18,100,1.0188915684652274e-34,-33.99187203161955,1.0624001020813713e-33,6.249660595258095e-34,942.7018290883312
3,2,16,100,4.260284694473198e-33,-32.370561378102096,1.1355269903117091e-33,5.102035167312356e-34,73.34621811108514
3,3,18,100,1.9348178759502037e-33,-32.713359908780646,4.7167563395993704e-34,3.7435731959417355e-34,75.62170373641533
3,4,20,100,1.4985661721334796e-39,-38.82432407516884,8.246992308178835e-32,3.0861290076921353e-32,5503255252.706749
3,5,11,100,3.7774689899730643e-32,-31.422799092187837,2.0715060620619787e-32,9.086244157309537e-33,45.161533620511605
3,6,15,100,5.5545010792829126e-36,-35.255354944508056,3.0490891534421915e-31,1.8037474244409797e-31,5489302.396219949
3,7,19,100,8.413969931946425e-28,-27.07499904430536,4.629932793265163e-34,2.315383520794166e-34,99.99994497326671
