k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
2,0,10,100,3.152861828486403e-54,-53.50129506142487,2.1413829036615195e-30,2.751430892147567e-31,6.791870434390508e+25
2,1,20,100,1.6698404485462033e-47,-46.77732502323939,1.553474861547597e-30,1.6342071103397373e-31,9.303133499371653e+18
2,2,15,100,2.478421696461846e-41,-40.60582479769154,6.481177652388104e-31,1.0655016723053677e-31,2615042331735.8315
2,3,17,100,4.339098394256698e-54,-53.362600501611226,2.2420188613060263e-30,2.9604279878457143e-31,5.16701548937816e+25
2,4,19,100,1.46821417063502e-44,-43.83321058860206,1.303902126476272e-30,1.5394373426386606e-31,8880871418863259.0
2,5,15,100,1.6162790032678353e-54,-53.79148366885792,1.4957315379885628e-30,2.220050791456547e-31,9.254166730895183e+25
2,6,18,100,6.899259332179698e-50,-49.161197530308094,2.426378612691433e-30,2.9032845197381072e-31,3.5168682547911443e+21
2,7,10,100,1.7247425490805202e-55,-54.76327572253744,1.3798375678364142e-30,1.9349361972193873e-31,8.000252377214334e+26
