k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
1,0,2000,100,7.877464049916965e-20,-19.103613570122647,2.8015610727115764e-47,1.3019188146241096e-47,100.0
1,1,2000,100,1.1071870607445985e-65,-64.95577899828476,2.3845429346112865e-61,1.3885832041702847e-61,2153594.7270749793
1,2,2000,100,2.0386961763674576e-69,-68.69064749161208,9.501216564497365e-40,3.1910036286799315e-40,4.66043772222431e+31
1,3,2000,100,5.209311761565967e-09,-8.283219650577255,4.434938029557415e-42,2.5782335789892914e-42,100.0
1,4,2000,100,1.2477035443650605e-17,-16.90388859120858,1.1465343708759543e-43,3.321259171332439e-44,100.0
1,5,2000,100,6.525926099371062e-09,-8.18535784854034,7.795326535252035e-43,3.1408910372517274e-43,100.0
1,6,2000,100,7.059438858062113e-33,-32.15122981885366,7.047188746557335e-56,4.872841349584985e-56,100.0
1,7,2000,100,7.439024580880102e-30,-29.128484006243497,6.642298145232076e-31,7.161589941323018e-33,91.07100927949047
