step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.7424511909484863,3.333333333333333e-07,0.9313328266143799,nan,nan,nan
2,0.7329400777816772,6.666666666666666e-07,1.3513476848602295,nan,nan,nan
3,0.7269932627677917,1e-06,1.795680046081543,nan,nan,nan
4,0.7121850848197937,1.3333333333333332e-06,2.2299511432647705,nan,nan,nan
5,0.7244291305541992,1.6666666666666665e-06,2.677922487258911,nan,nan,nan
6,0.7407774329185486,2e-06,3.117103099822998,nan,nan,nan
7,0.6918898820877075,2.333333333333333e-06,3.559170722961426,nan,nan,nan
8,0.6846365332603455,2.6666666666666664e-06,4.012301683425903,nan,nan,nan
9,0.6993756294250488,2.9999999999999997e-06,4.451626300811768,nan,nan,nan
10,0.7112401127815247,3.333333333333333e-06,4.89695405960083,nan,nan,nan
11,0.7034263610839844,3.666666666666666e-06,5.332847595214844,nan,nan,nan
12,0.7022769451141357,4e-06,5.777422666549683,nan,nan,nan
13,0.6922434568405151,4.333333333333333e-06,6.216267824172974,nan,nan,nan
14,0.6970354914665222,4.666666666666666e-06,6.655841112136841,nan,nan,nan
15,0.6941426396369934,4.9999999999999996e-06,7.102264404296875,nan,nan,nan
16,0.6919809579849243,5.333333333333333e-06,7.5391974449157715,nan,nan,nan
17,0.693324863910675,5.666666666666666e-06,7.98122239112854,nan,nan,nan
18,0.7076984643936157,5.999999999999999e-06,8.41763186454773,nan,nan,nan
19,0.6970162391662598,6.3333333333333326e-06,8.857953786849976,nan,nan,nan
20,0.6932246088981628,6.666666666666666e-06,9.301675796508789,nan,nan,nan
21,0.7027420997619629,6.999999999999999e-06,9.738112449645996,nan,nan,nan
22,0.705957293510437,7.333333333333332e-06,10.179972171783447,nan,nan,nan
23,0.7051728367805481,7.666666666666666e-06,10.621231317520142,nan,nan,nan
24,0.6966918110847473,8e-06,11.060829877853394,nan,nan,nan
25,0.6919117569923401,8.333333333333334e-06,11.499979972839355,nan,nan,nan
26,0.699780285358429,8.666666666666666e-06,11.932689905166626,nan,nan,nan
27,0.6890778541564941,9e-06,12.373422622680664,nan,nan,nan
28,0.6937515735626221,9.333333333333333e-06,12.818977117538452,nan,nan,nan
29,0.6934886574745178,9.666666666666667e-06,13.265427589416504,nan,nan,nan
30,0.692338764667511,9.999999999999999e-06,13.715956449508667,nan,nan,nan
31,0.6934972405433655,1.0333333333333333e-05,14.160449504852295,nan,nan,nan
32,0.6947169899940491,1.0666666666666666e-05,14.597681999206543,nan,nan,nan
33,0.7001652717590332,1.1e-05,15.034080028533936,nan,nan,nan
34,0.6936900615692139,1.1333333333333332e-05,15.476353883743286,nan,nan,nan
35,0.6944114565849304,1.1666666666666666e-05,15.920470952987671,nan,nan,nan
36,0.6932955980300903,1.1999999999999999e-05,16.37163281440735,nan,nan,nan
37,0.6949543356895447,1.2333333333333333e-05,16.807802200317383,nan,nan,nan
38,0.6959571838378906,1.2666666666666665e-05,17.24090838432312,nan,nan,nan
39,0.6935285329818726,1.3e-05,17.691633701324463,nan,nan,nan
40,0.6925439834594727,1.3333333333333332e-05,18.124969482421875,nan,nan,nan
41,0.69343101978302,1.3666666666666666e-05,18.56963849067688,nan,nan,nan
