step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.7522043585777283,1.0000000000000001e-07,0.673821210861206,nan,nan,nan
2,0.7302718460559845,2.0000000000000002e-07,0.8918700218200684,nan,nan,nan
3,0.7263749241828918,3.0000000000000004e-07,1.1138153076171875,nan,nan,nan
4,0.7088772356510162,4.0000000000000003e-07,1.3502893447875977,nan,nan,nan
5,0.7526297867298126,5e-07,1.571927785873413,nan,nan,nan
6,0.6468060612678528,6.000000000000001e-07,1.7827606201171875,nan,nan,nan
7,0.731429934501648,7e-07,2.028799057006836,nan,nan,nan
8,0.6904145181179047,8.000000000000001e-07,2.2464354038238525,nan,nan,nan
9,0.6589732766151428,9.000000000000001e-07,2.4425837993621826,nan,nan,nan
10,0.6694911122322083,1e-06,2.636016607284546,nan,nan,nan
11,0.698506623506546,1.1e-06,2.8288559913635254,nan,nan,nan
12,0.7404904961585999,1.2000000000000002e-06,3.0215580463409424,nan,nan,nan
13,0.709382563829422,1.3000000000000003e-06,3.214837074279785,nan,nan,nan
14,0.6914713382720947,1.4e-06,3.413529872894287,nan,nan,nan
15,0.7048300504684448,1.5e-06,3.6085126399993896,nan,nan,nan
16,0.7414243519306183,1.6000000000000001e-06,3.8122718334198,nan,nan,nan
17,0.7162870466709137,1.7e-06,4.022240877151489,nan,nan,nan
18,0.7166042327880859,1.8000000000000001e-06,4.2339558601379395,nan,nan,nan
19,0.7041228413581848,1.9e-06,4.443674087524414,nan,nan,nan
20,0.6925432682037354,2e-06,4.653012752532959,nan,nan,nan
21,0.6784292459487915,2.1000000000000002e-06,4.863327503204346,nan,nan,nan
22,0.6976990401744843,2.2e-06,5.075484275817871,nan,nan,nan
23,0.6915928423404694,2.3e-06,5.285372257232666,nan,nan,nan
24,0.6919857561588287,2.4000000000000003e-06,5.495455265045166,nan,nan,nan
25,0.6897611021995544,2.5e-06,5.705295085906982,nan,nan,nan
26,0.6779980361461639,2.6000000000000005e-06,5.914544582366943,nan,nan,nan
27,0.6917362213134766,2.7e-06,6.124485492706299,nan,nan,nan
28,0.6906615495681763,2.8e-06,6.333452224731445,nan,nan,nan
29,0.6944665312767029,2.9e-06,6.54319167137146,nan,nan,nan
30,0.6925050616264343,3e-06,6.751388311386108,nan,nan,nan
31,0.6897231042385101,3.1000000000000004e-06,6.965857982635498,nan,nan,nan
32,0.696401834487915,3.2000000000000003e-06,7.17574667930603,nan,nan,nan
33,0.6911575496196747,3.3e-06,7.387315034866333,nan,nan,nan
34,0.6880435049533844,3.4e-06,7.595181226730347,nan,nan,nan
35,0.6826527118682861,3.5e-06,7.805032968521118,nan,nan,nan
36,0.6908762753009796,3.6000000000000003e-06,8.025111198425293,nan,nan,nan
37,0.6976659893989563,3.7e-06,8.247304439544678,nan,nan,nan
38,0.6985511481761932,3.8e-06,8.45499300956726,nan,nan,nan
39,0.631537139415741,3.9e-06,8.668140172958374,nan,nan,nan
40,0.6961548030376434,4e-06,8.879638910293579,nan,nan,nan
41,0.6919345557689667,4.1000000000000006e-06,9.089540719985962,nan,nan,nan
42,0.672186017036438,4.2000000000000004e-06,9.298110008239746,nan,nan,nan
43,0.6915290653705597,4.3e-06,9.505778789520264,nan,nan,nan
44,0.6859435141086578,4.4e-06,9.711503267288208,nan,nan,nan
45,0.690106064081192,4.5e-06,9.919832706451416,nan,nan,nan
46,0.6945565640926361,4.6e-06,10.129634380340576,nan,nan,nan
47,0.6913194358348846,4.7e-06,10.339235544204712,nan,nan,nan
48,0.6751472353935242,4.800000000000001e-06,10.547244310379028,nan,nan,nan
49,0.6948747932910919,4.9e-06,10.755878925323486,nan,nan,nan
50,0.6937029957771301,5e-06,10.966206789016724,nan,nan,nan
51,0.6580601632595062,5.1e-06,11.179998636245728,nan,nan,nan
52,0.6936566233634949,5.200000000000001e-06,11.38722848892212,nan,nan,nan
53,0.6943924129009247,5.3e-06,11.597078800201416,nan,nan,nan
54,0.6771372854709625,5.4e-06,11.802509546279907,nan,nan,nan
55,0.693333774805069,5.500000000000001e-06,12.01084589958191,nan,nan,nan
56,0.6925180852413177,5.6e-06,12.21792459487915,nan,nan,nan
57,0.6770525872707367,5.7000000000000005e-06,12.42627215385437,nan,nan,nan
58,0.6868844032287598,5.8e-06,12.634030103683472,nan,nan,nan
59,0.6925425231456757,5.9e-06,12.841986417770386,nan,nan,nan
60,0.6905636191368103,6e-06,13.049043893814087,nan,nan,nan
61,0.6744648516178131,6.1e-06,13.25849986076355,nan,nan,nan
62,0.6837719678878784,6.200000000000001e-06,13.466587543487549,nan,nan,nan
63,0.6917689442634583,6.3e-06,13.675509452819824,nan,nan,nan
64,0.686324417591095,6.4000000000000006e-06,13.893694400787354,nan,nan,nan
65,0.6828901171684265,6.5000000000000004e-06,14.123730182647705,nan,nan,nan
66,0.6936322152614594,6.6e-06,14.343667030334473,nan,nan,nan
67,0.6499217450618744,6.7e-06,14.576491832733154,nan,nan,nan
68,0.6843129694461823,6.8e-06,14.807687759399414,nan,nan,nan
69,0.689000815153122,6.900000000000001e-06,15.014679670333862,nan,nan,nan
70,0.6864312589168549,7e-06,15.221083879470825,nan,nan,nan
71,0.6952106952667236,7.100000000000001e-06,15.427443742752075,nan,nan,nan
72,0.6783792078495026,7.2000000000000005e-06,15.634438514709473,nan,nan,nan
73,0.6819672584533691,7.3e-06,15.845927238464355,nan,nan,nan
74,0.6773541569709778,7.4e-06,16.055442333221436,nan,nan,nan
75,0.6919613480567932,7.5e-06,16.265548706054688,nan,nan,nan
76,0.6871494054794312,7.6e-06,16.474958419799805,nan,nan,nan
77,0.6859659254550934,7.7e-06,16.684343576431274,nan,nan,nan
78,0.665833592414856,7.8e-06,16.89188051223755,nan,nan,nan
79,0.6983408629894257,7.9e-06,17.102811813354492,nan,nan,nan
80,0.6940829753875732,8e-06,17.311185598373413,nan,nan,nan
81,0.6789248287677765,8.1e-06,17.519608736038208,nan,nan,nan
82,0.6794129908084869,8.200000000000001e-06,17.72966241836548,nan,nan,nan
83,0.6969965398311615,8.3e-06,17.941551208496094,nan,nan,nan
84,0.67709019780159,8.400000000000001e-06,18.151841640472412,nan,nan,nan
85,0.6747170984745026,8.5e-06,18.36296534538269,nan,nan,nan
86,0.7080873548984528,8.6e-06,18.577964305877686,nan,nan,nan
87,0.6963024735450745,8.700000000000001e-06,18.78967595100403,nan,nan,nan
88,0.6944949924945831,8.8e-06,18.99953055381775,nan,nan,nan
89,0.6960748434066772,8.9e-06,19.21012783050537,nan,nan,nan
90,0.6860803067684174,9e-06,19.423445224761963,nan,nan,nan
91,0.6706442534923553,9.100000000000001e-06,19.63685894012451,nan,nan,nan
92,0.6935801804065704,9.2e-06,19.84654474258423,nan,nan,nan
93,0.6870294511318207,9.3e-06,20.058194637298584,nan,nan,nan
94,0.659409761428833,9.4e-06,20.2726411819458,nan,nan,nan
95,0.617205947637558,9.5e-06,20.4843430519104,nan,nan,nan
96,0.7009027004241943,9.600000000000001e-06,20.69348645210266,nan,nan,nan
97,0.7011265456676483,9.7e-06,20.904500484466553,nan,nan,nan
98,0.6753335297107697,9.8e-06,21.11323308944702,nan,nan,nan
99,0.662583738565445,9.9e-06,21.326639890670776,nan,nan,nan
100,0.6863905191421509,1e-05,23.57106614112854,0.6475608878168484,0.40678172839880583,59.19124252847081
101,0.6927457749843597,1.0100000000000002e-05,23.766796112060547,0.6475608878168484,0.40678172839880583,59.19124252847081
102,0.6747906506061554,1.02e-05,23.961259603500366,0.6475608878168484,0.40678172839880583,59.19124252847081
103,0.6772120296955109,1.03e-05,24.156780242919922,0.6475608878168484,0.40678172839880583,59.19124252847081
104,0.6760925948619843,1.0400000000000002e-05,24.355369806289673,0.6475608878168484,0.40678172839880583,59.19124252847081
105,0.6853674352169037,1.0500000000000001e-05,24.55643105506897,0.6475608878168484,0.40678172839880583,59.19124252847081
106,0.6893463432788849,1.06e-05,24.756972312927246,0.6475608878168484,0.40678172839880583,59.19124252847081
107,0.6904062032699585,1.0700000000000001e-05,24.957183361053467,0.6475608878168484,0.40678172839880583,59.19124252847081
108,0.6952997148036957,1.08e-05,25.157057523727417,0.6475608878168484,0.40678172839880583,59.19124252847081
109,0.5916909575462341,1.09e-05,25.357866525650024,0.6475608878168484,0.40678172839880583,59.19124252847081
110,0.7003270983695984,1.1000000000000001e-05,25.56990337371826,0.6475608878168484,0.40678172839880583,59.19124252847081
111,0.634229987859726,1.11e-05,25.781216144561768,0.6475608878168484,0.40678172839880583,59.19124252847081
112,0.649437427520752,1.12e-05,25.99103617668152,0.6475608878168484,0.40678172839880583,59.19124252847081
113,0.5968798398971558,1.13e-05,26.20245361328125,0.6475608878168484,0.40678172839880583,59.19124252847081
114,0.5490921586751938,1.1400000000000001e-05,26.409676551818848,0.6475608878168484,0.40678172839880583,59.19124252847081
115,0.6945321559906006,1.15e-05,26.62001609802246,0.6475608878168484,0.40678172839880583,59.19124252847081
116,0.641882449388504,1.16e-05,26.83038353919983,0.6475608878168484,0.40678172839880583,59.19124252847081
117,0.566431924700737,1.17e-05,27.04171133041382,0.6475608878168484,0.40678172839880583,59.19124252847081
118,0.4923561364412308,1.18e-05,27.250994443893433,0.6475608878168484,0.40678172839880583,59.19124252847081
119,0.6802013516426086,1.1900000000000001e-05,27.459946393966675,0.6475608878168484,0.40678172839880583,59.19124252847081
120,0.6606024503707886,1.2e-05,27.677095890045166,0.6475608878168484,0.40678172839880583,59.19124252847081
121,0.6973468661308289,1.2100000000000001e-05,27.87231683731079,0.6475608878168484,0.40678172839880583,59.19124252847081
122,0.6925919651985168,1.22e-05,28.066694259643555,0.6475608878168484,0.40678172839880583,59.19124252847081
123,0.6863467395305634,1.23e-05,28.2598614692688,0.6475608878168484,0.40678172839880583,59.19124252847081
124,0.7032293081283569,1.2400000000000002e-05,28.453895568847656,0.6475608878168484,0.40678172839880583,59.19124252847081
125,0.6123954355716705,1.25e-05,28.64716649055481,0.6475608878168484,0.40678172839880583,59.19124252847081
126,0.7086165547370911,1.26e-05,28.84014582633972,0.6475608878168484,0.40678172839880583,59.19124252847081
127,0.6961237490177155,1.27e-05,29.034746646881104,0.6475608878168484,0.40678172839880583,59.19124252847081
128,0.7010575234889984,1.2800000000000001e-05,29.227933645248413,0.6475608878168484,0.40678172839880583,59.19124252847081
129,0.6862302124500275,1.29e-05,29.42115569114685,0.6475608878168484,0.40678172839880583,59.19124252847081
130,0.7030329704284668,1.3000000000000001e-05,29.61442494392395,0.6475608878168484,0.40678172839880583,59.19124252847081
131,0.6715219914913177,1.31e-05,29.809937000274658,0.6475608878168484,0.40678172839880583,59.19124252847081
132,0.6876971125602722,1.32e-05,30.006500244140625,0.6475608878168484,0.40678172839880583,59.19124252847081
133,0.5071408301591873,1.3300000000000001e-05,30.225271701812744,0.6475608878168484,0.40678172839880583,59.19124252847081
134,0.6400621235370636,1.34e-05,30.445080518722534,0.6475608878168484,0.40678172839880583,59.19124252847081
135,0.6924858689308167,1.35e-05,30.65623140335083,0.6475608878168484,0.40678172839880583,59.19124252847081
136,0.6561622321605682,1.36e-05,30.87186360359192,0.6475608878168484,0.40678172839880583,59.19124252847081
137,0.6898596584796906,1.3700000000000001e-05,31.08274245262146,0.6475608878168484,0.40678172839880583,59.19124252847081
138,0.5445626080036163,1.3800000000000002e-05,31.294710874557495,0.6475608878168484,0.40678172839880583,59.19124252847081
139,0.5046629458665848,1.39e-05,31.506793975830078,0.6475608878168484,0.40678172839880583,59.19124252847081
140,0.6951287686824799,1.4e-05,31.715551376342773,0.6475608878168484,0.40678172839880583,59.19124252847081
141,0.5322104245424271,1.4100000000000002e-05,31.926814079284668,0.6475608878168484,0.40678172839880583,59.19124252847081
142,0.6933126151561737,1.4200000000000001e-05,32.133857011795044,0.6475608878168484,0.40678172839880583,59.19124252847081
143,0.6921563148498535,1.43e-05,32.34233903884888,0.6475608878168484,0.40678172839880583,59.19124252847081
144,0.6848554611206055,1.4400000000000001e-05,32.535606384277344,0.6475608878168484,0.40678172839880583,59.19124252847081
145,0.7155480086803436,1.45e-05,32.73089551925659,0.6475608878168484,0.40678172839880583,59.19124252847081
146,0.6857959628105164,1.46e-05,32.92430233955383,0.6475608878168484,0.40678172839880583,59.19124252847081
147,0.6937332153320312,1.4700000000000002e-05,33.13545489311218,0.6475608878168484,0.40678172839880583,59.19124252847081
148,0.6811072528362274,1.48e-05,33.34225797653198,0.6475608878168484,0.40678172839880583,59.19124252847081
149,0.6974844336509705,1.49e-05,33.54932951927185,0.6475608878168484,0.40678172839880583,59.19124252847081
150,0.6712599694728851,1.5e-05,33.756868839263916,0.6475608878168484,0.40678172839880583,59.19124252847081
151,0.6797389984130859,1.5100000000000001e-05,33.95815944671631,0.6475608878168484,0.40678172839880583,59.19124252847081
152,0.6954522132873535,1.52e-05,34.14837980270386,0.6475608878168484,0.40678172839880583,59.19124252847081
153,0.7033792436122894,1.5300000000000003e-05,34.33861970901489,0.6475608878168484,0.40678172839880583,59.19124252847081
154,0.6898866593837738,1.54e-05,34.529494762420654,0.6475608878168484,0.40678172839880583,59.19124252847081
155,0.6900489926338196,1.55e-05,34.721606731414795,0.6475608878168484,0.40678172839880583,59.19124252847081
156,0.5201584547758102,1.56e-05,34.91166806221008,0.6475608878168484,0.40678172839880583,59.19124252847081
157,0.6603409647941589,1.5700000000000002e-05,35.105278730392456,0.6475608878168484,0.40678172839880583,59.19124252847081
158,0.6821136474609375,1.58e-05,35.29882264137268,0.6475608878168484,0.40678172839880583,59.19124252847081
159,0.6956990957260132,1.59e-05,35.493536949157715,0.6475608878168484,0.40678172839880583,59.19124252847081
160,0.6963489055633545,1.6e-05,35.68721389770508,0.6475608878168484,0.40678172839880583,59.19124252847081
161,0.6799803674221039,1.61e-05,35.88102102279663,0.6475608878168484,0.40678172839880583,59.19124252847081
162,0.6855855882167816,1.62e-05,36.072551250457764,0.6475608878168484,0.40678172839880583,59.19124252847081
163,0.6904526352882385,1.6300000000000003e-05,36.263800382614136,0.6475608878168484,0.40678172839880583,59.19124252847081
164,0.48911015689373016,1.6400000000000002e-05,36.4539110660553,0.6475608878168484,0.40678172839880583,59.19124252847081
165,0.6701215505599976,1.65e-05,36.64463186264038,0.6475608878168484,0.40678172839880583,59.19124252847081
166,0.7015255987644196,1.66e-05,36.836055517196655,0.6475608878168484,0.40678172839880583,59.19124252847081
167,0.6975668966770172,1.67e-05,37.027263164520264,0.6475608878168484,0.40678172839880583,59.19124252847081
168,0.6977922320365906,1.6800000000000002e-05,37.21691679954529,0.6475608878168484,0.40678172839880583,59.19124252847081
169,0.713456779718399,1.69e-05,37.40956711769104,0.6475608878168484,0.40678172839880583,59.19124252847081
170,0.6964646875858307,1.7e-05,37.61576509475708,0.6475608878168484,0.40678172839880583,59.19124252847081
171,0.6969700157642365,1.7100000000000002e-05,37.83627462387085,0.6475608878168484,0.40678172839880583,59.19124252847081
172,0.6897277534008026,1.72e-05,38.06940031051636,0.6475608878168484,0.40678172839880583,59.19124252847081
173,0.6194632649421692,1.73e-05,38.30325770378113,0.6475608878168484,0.40678172839880583,59.19124252847081
174,0.6553380191326141,1.7400000000000003e-05,38.509437561035156,0.6475608878168484,0.40678172839880583,59.19124252847081
175,0.6929081976413727,1.7500000000000002e-05,38.71815228462219,0.6475608878168484,0.40678172839880583,59.19124252847081
176,0.7043792307376862,1.76e-05,38.9264132976532,0.6475608878168484,0.40678172839880583,59.19124252847081
177,0.6640375852584839,1.77e-05,39.13377571105957,0.6475608878168484,0.40678172839880583,59.19124252847081
178,0.5985462665557861,1.78e-05,39.34246277809143,0.6475608878168484,0.40678172839880583,59.19124252847081
179,0.6460024416446686,1.7899999999999998e-05,39.553717374801636,0.6475608878168484,0.40678172839880583,59.19124252847081
180,0.6330546438694,1.8e-05,39.76203513145447,0.6475608878168484,0.40678172839880583,59.19124252847081
181,0.6927904188632965,1.8100000000000003e-05,39.97072505950928,0.6475608878168484,0.40678172839880583,59.19124252847081
182,0.6918753087520599,1.8200000000000002e-05,40.180846214294434,0.6475608878168484,0.40678172839880583,59.19124252847081
183,0.6775172054767609,1.83e-05,40.38995885848999,0.6475608878168484,0.40678172839880583,59.19124252847081
184,0.6643536686897278,1.84e-05,40.598357915878296,0.6475608878168484,0.40678172839880583,59.19124252847081
185,0.694689005613327,1.8500000000000002e-05,40.80682587623596,0.6475608878168484,0.40678172839880583,59.19124252847081
186,0.6553495824337006,1.86e-05,41.01451301574707,0.6475608878168484,0.40678172839880583,59.19124252847081
187,0.6041362583637238,1.87e-05,41.2253942489624,0.6475608878168484,0.40678172839880583,59.19124252847081
188,0.6932325661182404,1.88e-05,41.434245586395264,0.6475608878168484,0.40678172839880583,59.19124252847081
189,0.6899192929267883,1.89e-05,41.6435010433197,0.6475608878168484,0.40678172839880583,59.19124252847081
