step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.7063615918159485,8.57142857142857e-07,0.6381633281707764,nan,nan,nan
2,0.7931679487228394,1.714285714285714e-06,0.737720251083374,nan,nan,nan
3,0.7063995003700256,2.571428571428571e-06,0.8454606533050537,nan,nan,nan
4,0.7325237393379211,3.428571428571428e-06,0.9538118839263916,nan,nan,nan
5,0.7208831906318665,4.2857142857142855e-06,1.061594009399414,nan,nan,nan
6,0.6926983594894409,5.142857142857142e-06,1.1693007946014404,nan,nan,nan
7,0.6936548352241516,5.999999999999999e-06,1.277757167816162,nan,nan,nan
8,0.6946151852607727,6.857142857142856e-06,1.3859689235687256,nan,nan,nan
9,0.6915695667266846,7.714285714285714e-06,1.49436616897583,nan,nan,nan
10,0.6612197756767273,8.571428571428571e-06,1.6021294593811035,nan,nan,nan
11,0.7764484286308289,9.428571428571428e-06,1.7096805572509766,nan,nan,nan
12,0.731247067451477,1.0285714285714285e-05,1.8176403045654297,nan,nan,nan
13,0.7006590366363525,1.1142857142857142e-05,1.9251914024353027,nan,nan,nan
14,0.6805621981620789,1.1999999999999999e-05,2.0327534675598145,nan,nan,nan
15,0.7473700046539307,1.2857142857142856e-05,2.1456527709960938,nan,nan,nan
16,0.6880266666412354,1.3714285714285712e-05,2.2530388832092285,nan,nan,nan
17,0.7009275555610657,1.457142857142857e-05,2.3610920906066895,nan,nan,nan
18,0.6959908604621887,1.5428571428571428e-05,2.4692859649658203,nan,nan,nan
19,0.6724769473075867,1.6285714285714283e-05,2.577298402786255,nan,nan,nan
20,0.6902577877044678,1.7142857142857142e-05,2.684669017791748,nan,nan,nan
21,0.6983088850975037,1.7999999999999997e-05,2.7926647663116455,nan,nan,nan
22,0.6984395384788513,1.8857142857142856e-05,2.900240898132324,nan,nan,nan
23,0.7340407967567444,1.971428571428571e-05,3.008432388305664,nan,nan,nan
24,0.7467889189720154,2.057142857142857e-05,3.1164681911468506,nan,nan,nan
25,0.7406395673751831,2.1428571428571428e-05,3.2246034145355225,nan,nan,nan
26,0.6775134205818176,2.2285714285714283e-05,3.3323051929473877,nan,nan,nan
27,0.6906529664993286,2.3142857142857142e-05,3.440049886703491,nan,nan,nan
28,0.6893405914306641,2.3999999999999997e-05,3.548051357269287,nan,nan,nan
29,0.6947675943374634,2.4857142857142856e-05,3.655805826187134,nan,nan,nan
30,0.6964647769927979,2.571428571428571e-05,3.7541000843048096,nan,nan,nan
31,0.596533477306366,2.657142857142857e-05,3.8587937355041504,nan,nan,nan
32,0.680189847946167,2.7428571428571425e-05,3.9663455486297607,nan,nan,nan
33,0.6823133230209351,2.8285714285714284e-05,4.073509454727173,nan,nan,nan
34,0.6854270100593567,2.914285714285714e-05,4.180830240249634,nan,nan,nan
35,0.7117035388946533,2.9999999999999997e-05,4.2881879806518555,nan,nan,nan
36,0.6325811743736267,3.0857142857142856e-05,4.399117708206177,nan,nan,nan
37,0.6873420476913452,3.171428571428571e-05,4.506295442581177,nan,nan,nan
38,0.7070565819740295,3.2571428571428566e-05,4.613348007202148,nan,nan,nan
39,0.7196499109268188,3.3428571428571425e-05,4.721041440963745,nan,nan,nan
40,0.6881735920906067,3.4285714285714284e-05,4.829196929931641,nan,nan,nan
41,0.6711931824684143,3.5142857142857136e-05,4.936570644378662,nan,nan,nan
42,0.6893661022186279,3.5999999999999994e-05,5.044450283050537,nan,nan,nan
43,0.7606285810470581,3.685714285714285e-05,5.153098106384277,nan,nan,nan
44,0.7055672407150269,3.771428571428571e-05,5.260629415512085,nan,nan,nan
45,0.6787779927253723,3.857142857142856e-05,5.356489896774292,nan,nan,nan
46,0.7084118723869324,3.942857142857142e-05,5.452736854553223,nan,nan,nan
47,0.7031057476997375,4.028571428571428e-05,5.548795223236084,nan,nan,nan
48,0.6849431395530701,4.114285714285714e-05,5.644612789154053,nan,nan,nan
49,0.6757198572158813,4.2e-05,5.740338087081909,nan,nan,nan
50,0.6834398508071899,4.2857142857142856e-05,5.84853982925415,nan,nan,nan
51,0.6414088010787964,4.3714285714285715e-05,5.956212043762207,nan,nan,nan
52,0.6956703662872314,4.457142857142857e-05,6.063921689987183,nan,nan,nan
53,0.6668633818626404,4.542857142857142e-05,6.170987844467163,nan,nan,nan
54,0.6966160535812378,4.6285714285714284e-05,6.278199195861816,nan,nan,nan
55,0.6915535926818848,4.7142857142857136e-05,6.386002063751221,nan,nan,nan
56,0.6690918803215027,4.7999999999999994e-05,6.4938459396362305,nan,nan,nan
57,0.6941043138504028,4.8857142857142846e-05,6.602160930633545,nan,nan,nan
58,0.6876737475395203,4.971428571428571e-05,6.709579706192017,nan,nan,nan
59,0.7006345987319946,5.0571428571428564e-05,6.817625999450684,nan,nan,nan
60,0.7068805694580078,5.142857142857142e-05,6.926820993423462,nan,nan,nan
61,0.7028777003288269,5.2285714285714274e-05,7.0338451862335205,nan,nan,nan
62,0.6819231510162354,5.314285714285714e-05,7.14076042175293,nan,nan,nan
63,0.7110434770584106,5.399999999999999e-05,7.248082876205444,nan,nan,nan
64,0.7089855074882507,5.485714285714285e-05,7.355240821838379,nan,nan,nan
65,0.6933853030204773,5.5714285714285715e-05,7.463841915130615,nan,nan,nan
66,0.6872501969337463,5.657142857142857e-05,7.571249485015869,nan,nan,nan
67,0.6499614119529724,5.7428571428571426e-05,7.6785569190979,nan,nan,nan
68,0.7204859852790833,5.828571428571428e-05,7.785723686218262,nan,nan,nan
69,0.6831242442131042,5.914285714285714e-05,7.892747402191162,nan,nan,nan
70,0.6271958351135254,5.9999999999999995e-05,7.999593019485474,nan,nan,nan
71,0.680006742477417,6.085714285714285e-05,8.107412576675415,nan,nan,nan
72,0.6781815886497498,6.171428571428571e-05,8.2144296169281,nan,nan,nan
73,0.6949837803840637,6.257142857142857e-05,8.322452306747437,nan,nan,nan
74,0.6902863383293152,6.342857142857142e-05,8.429447174072266,nan,nan,nan
75,0.684679388999939,6.428571428571429e-05,8.536746978759766,nan,nan,nan
76,0.699850857257843,6.514285714285713e-05,8.643799304962158,nan,nan,nan
77,0.6679933071136475,6.599999999999999e-05,8.750831127166748,nan,nan,nan
78,0.3981844186782837,6.685714285714285e-05,8.85789942741394,nan,nan,nan
79,0.6951186656951904,6.771428571428571e-05,8.965219259262085,nan,nan,nan
80,0.7074124813079834,6.857142857142857e-05,9.072261810302734,nan,nan,nan
81,0.7051855325698853,6.942857142857143e-05,9.179386377334595,nan,nan,nan
82,0.7005960941314697,7.028571428571427e-05,9.290631532669067,nan,nan,nan
83,0.7053256034851074,7.114285714285714e-05,9.397692918777466,nan,nan,nan
84,0.5555638074874878,7.199999999999999e-05,9.50494647026062,nan,nan,nan
85,0.694004237651825,7.285714285714285e-05,9.61226749420166,nan,nan,nan
86,0.6954260468482971,7.37142857142857e-05,9.719439506530762,nan,nan,nan
87,0.6895986199378967,7.457142857142856e-05,9.826789855957031,nan,nan,nan
88,0.688246488571167,7.542857142857142e-05,9.9339919090271,nan,nan,nan
89,0.6932459473609924,7.628571428571428e-05,10.041577577590942,nan,nan,nan
90,0.6854864954948425,7.714285714285713e-05,10.148937225341797,nan,nan,nan
91,0.6910820007324219,7.8e-05,10.256712675094604,nan,nan,nan
92,0.7038798928260803,7.885714285714284e-05,10.368936538696289,nan,nan,nan
93,0.692937970161438,7.97142857142857e-05,10.475895166397095,nan,nan,nan
94,0.6938856840133667,8.057142857142856e-05,10.583115577697754,nan,nan,nan
95,0.5594198703765869,8.142857142857142e-05,10.690654277801514,nan,nan,nan
96,0.6625747680664062,8.228571428571428e-05,10.797682762145996,nan,nan,nan
97,0.6937589645385742,8.314285714285714e-05,10.90461540222168,nan,nan,nan
98,0.681587815284729,8.4e-05,11.01156497001648,nan,nan,nan
99,0.6924310326576233,8.485714285714285e-05,11.11885929107666,nan,nan,nan
100,0.700221598148346,8.571428571428571e-05,13.205940246582031,0.6499902129993356,0.44213572733816364,47.011465667463746
101,0.6940050721168518,8.657142857142856e-05,13.317334175109863,0.6499902129993356,0.44213572733816364,47.011465667463746
102,0.6949896216392517,8.742857142857143e-05,13.425018787384033,0.6499902129993356,0.44213572733816364,47.011465667463746
103,0.6656920909881592,8.828571428571427e-05,13.533443212509155,0.6499902129993356,0.44213572733816364,47.011465667463746
104,0.6626338958740234,8.914285714285713e-05,13.64100432395935,0.6499902129993356,0.44213572733816364,47.011465667463746
105,0.6902660727500916,9e-05,13.749988317489624,0.6499902129993356,0.44213572733816364,47.011465667463746
106,0.695324718952179,9.085714285714284e-05,13.857224225997925,0.6499902129993356,0.44213572733816364,47.011465667463746
107,0.6952086687088013,9.171428571428571e-05,13.966140508651733,0.6499902129993356,0.44213572733816364,47.011465667463746
108,0.6955919861793518,9.257142857142857e-05,14.073850154876709,0.6499902129993356,0.44213572733816364,47.011465667463746
109,0.6219329833984375,9.342857142857143e-05,14.181284666061401,0.6499902129993356,0.44213572733816364,47.011465667463746
110,0.6986942887306213,9.428571428571427e-05,14.288285493850708,0.6499902129993356,0.44213572733816364,47.011465667463746
111,0.6870895624160767,9.514285714285713e-05,14.395467519760132,0.6499902129993356,0.44213572733816364,47.011465667463746
112,0.6884601712226868,9.599999999999999e-05,14.502615928649902,0.6499902129993356,0.44213572733816364,47.011465667463746
113,0.6765875816345215,9.685714285714286e-05,14.609537601470947,0.6499902129993356,0.44213572733816364,47.011465667463746
114,0.6950511336326599,9.771428571428569e-05,14.71675705909729,0.6499902129993356,0.44213572733816364,47.011465667463746
115,0.6929901838302612,9.857142857142856e-05,14.824180841445923,0.6499902129993356,0.44213572733816364,47.011465667463746
116,0.6891170740127563,9.942857142857142e-05,14.931639432907104,0.6499902129993356,0.44213572733816364,47.011465667463746
117,0.6783270835876465,0.00010028571428571428,15.03937292098999,0.6499902129993356,0.44213572733816364,47.011465667463746
118,0.6561964154243469,0.00010114285714285713,15.146366596221924,0.6499902129993356,0.44213572733816364,47.011465667463746
119,0.7062385082244873,0.00010199999999999999,15.253658294677734,0.6499902129993356,0.44213572733816364,47.011465667463746
120,0.6663142442703247,0.00010285714285714284,15.3609459400177,0.6499902129993356,0.44213572733816364,47.011465667463746
121,0.6898229122161865,0.00010371428571428572,15.468022584915161,0.6499902129993356,0.44213572733816364,47.011465667463746
122,0.6989966630935669,0.00010457142857142855,15.57517123222351,0.6499902129993356,0.44213572733816364,47.011465667463746
123,0.6938255429267883,0.00010542857142857142,15.683109521865845,0.6499902129993356,0.44213572733816364,47.011465667463746
124,0.6743098497390747,0.00010628571428571428,15.79015588760376,0.6499902129993356,0.44213572733816364,47.011465667463746
125,0.6966939568519592,0.00010714285714285714,15.897278070449829,0.6499902129993356,0.44213572733816364,47.011465667463746
126,0.6656401753425598,0.00010799999999999998,16.00438380241394,0.6499902129993356,0.44213572733816364,47.011465667463746
127,0.6913372874259949,0.00010885714285714284,16.11173915863037,0.6499902129993356,0.44213572733816364,47.011465667463746
128,0.6947808861732483,0.0001097142857142857,16.220301628112793,0.6499902129993356,0.44213572733816364,47.011465667463746
129,0.5807463526725769,0.00011057142857142857,16.32741618156433,0.6499902129993356,0.44213572733816364,47.011465667463746
130,0.6806765198707581,0.00011142857142857143,16.434534549713135,0.6499902129993356,0.44213572733816364,47.011465667463746
131,0.6863866448402405,0.00011228571428571428,16.542604207992554,0.6499902129993356,0.44213572733816364,47.011465667463746
132,0.6763408184051514,0.00011314285714285713,16.650097370147705,0.6499902129993356,0.44213572733816364,47.011465667463746
133,0.6993169188499451,0.00011399999999999999,16.759223461151123,0.6499902129993356,0.44213572733816364,47.011465667463746
134,0.6876753568649292,0.00011485714285714285,16.867425680160522,0.6499902129993356,0.44213572733816364,47.011465667463746
135,0.6933130621910095,0.0001157142857142857,16.975061893463135,0.6499902129993356,0.44213572733816364,47.011465667463746
