k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
3,0,10,100,5.946732630627249e-38,-37.225721587253794,6.673673235109644e-34,3.735024998582673e-34,1122142.0192121062
3,1,10,100,1.2358531853909307e-34,-33.90803311869841,3.1678240793910865e-34,1.9239786473758718e-34,156.32689358558608
3,2,20,100,6.6698764894501234e-31,-30.17588220812946,1.057390265226942e-35,9.116422511760687e-36,99.99841467789261
3,3,11,100,3.0991954265640322e-31,-30.508751037506308,1.7350327410599325e-36,8.726054007142161e-37,99.99944016671999
3,4,13,100,1.1150297323284869e-33,-32.95271355197543,5.358892418887726e-34,1.9196731804939888e-34,51.939466154889935
3,5,13,100,8.409520891796125e-40,-39.0752287461731,6.352695454214057e-33,4.398996387813405e-33,755416948.8370394
3,6,11,100,2.7844302902713357e-36,-35.55526365043698,1.7858829229817368e-34,1.2861304605684503e-34,6313.818041060411
3,7,10,100,9.263179674630896e-34,-33.03323991200994,6.517568122708249e-34,5.345213201426219e-34,29.640055017415495
