k,model_config,use_positional_encoding,target_mode,quality_gate_passed,rollout_length,train_seq_len,max_seq_len,batch_size,step1_eval_model_nll,step1_eval_bayes_nll,step1_gap_pct,step2_posterior_mae,step3_lpe_rel_error_median_pct,steps_run,best_step,training_history_csv,training_curve_plot,checkpoint_path
4,L8_D192_H8_M768,True,random,True,1600,1600,1632,1,1.5023485747928393,0.4643639917185576,223.52822389023328,nan,nan,1,1,artifacts/markov_k456_memcheck_big/k4/k4/training_history.csv,artifacts/markov_k456_memcheck_big/k4/k4/figures/step1_training_curve.png,checkpoints/markov_k456_memcheck_big/k4/k4/best.pt
