k,model_config,use_positional_encoding,target_mode,quality_gate_passed,rollout_length,train_seq_len,max_seq_len,batch_size,step1_eval_model_nll,step1_eval_bayes_nll,step1_gap_pct,step2_posterior_mae,step3_lpe_rel_error_median_pct,steps_run,best_step,training_history_csv,training_curve_plot,checkpoint_path
6,L2_D64_H4_M256,True,random,True,6400,6400,6432,1,0.6891178370155493,0.548970781717306,25.529055455343425,nan,nan,1,1,artifacts/markov_k456_memcheck/k6/k6/training_history.csv,artifacts/markov_k456_memcheck/k6/k6/figures/step1_training_curve.png,checkpoints/markov_k456_memcheck/k6/k6/best.pt
