k,state,true_mean,sample_mean,sample_std,abs_err
1,0,0.6666666666666666,0.6465539794616769,0.18762473017058803,0.02011268720498971
1,1,0.9468085106382979,0.946753087996473,0.02917945636660085,5.54226418248982e-05
