step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.7105720639228821,8.57142857142857e-07,0.6640989780426025,nan,nan,nan
2,0.6843538880348206,1.714285714285714e-06,0.86749267578125,nan,nan,nan
3,0.6933007836341858,2.571428571428571e-06,1.0682728290557861,nan,nan,nan
4,0.6883442401885986,3.428571428571428e-06,1.2715725898742676,nan,nan,nan
5,0.7030580043792725,4.2857142857142855e-06,1.4810850620269775,nan,nan,nan
6,0.6450311541557312,5.142857142857142e-06,1.6831538677215576,nan,nan,nan
7,0.6986931562423706,5.999999999999999e-06,1.884758710861206,nan,nan,nan
8,0.689972996711731,6.857142857142856e-06,2.0864126682281494,nan,nan,nan
9,0.6876916289329529,7.714285714285714e-06,2.28851580619812,nan,nan,nan
10,0.6943732500076294,8.571428571428571e-06,2.490108013153076,nan,nan,nan
11,0.6881504058837891,9.428571428571428e-06,2.69028377532959,nan,nan,nan
12,0.6911930441856384,1.0285714285714285e-05,2.891261577606201,nan,nan,nan
13,0.6901534199714661,1.1142857142857142e-05,3.093687057495117,nan,nan,nan
14,0.6895911693572998,1.1999999999999999e-05,3.2979519367218018,nan,nan,nan
15,0.6138319969177246,1.2857142857142856e-05,3.4981935024261475,nan,nan,nan
16,0.694453775882721,1.3714285714285712e-05,3.703508138656616,nan,nan,nan
17,0.5801858305931091,1.457142857142857e-05,3.9033217430114746,nan,nan,nan
18,0.639768123626709,1.5428571428571428e-05,4.103239059448242,nan,nan,nan
19,0.6854147911071777,1.6285714285714283e-05,4.302988052368164,nan,nan,nan
20,0.48913365602493286,1.7142857142857142e-05,4.50558614730835,nan,nan,nan
21,0.6826576590538025,1.7999999999999997e-05,4.706443548202515,nan,nan,nan
22,0.7049593925476074,1.8857142857142856e-05,4.9076621532440186,nan,nan,nan
23,0.7120181322097778,1.971428571428571e-05,5.111204385757446,nan,nan,nan
24,0.7027356028556824,2.057142857142857e-05,5.313086748123169,nan,nan,nan
25,0.6862724423408508,2.1428571428571428e-05,5.513249397277832,nan,nan,nan
26,0.689433753490448,2.2285714285714283e-05,5.715528249740601,nan,nan,nan
27,0.6935126185417175,2.3142857142857142e-05,5.917149305343628,nan,nan,nan
28,0.700686514377594,2.3999999999999997e-05,6.118010520935059,nan,nan,nan
29,0.6981930136680603,2.4857142857142856e-05,6.317791223526001,nan,nan,nan
30,0.692725419998169,2.571428571428571e-05,6.519256114959717,nan,nan,nan
31,0.6868800520896912,2.657142857142857e-05,6.719062566757202,nan,nan,nan
32,0.6230672597885132,2.7428571428571425e-05,6.917439699172974,nan,nan,nan
33,0.4361042380332947,2.8285714285714284e-05,7.115617990493774,nan,nan,nan
34,0.3533582091331482,2.914285714285714e-05,7.316622972488403,nan,nan,nan
35,0.6928828954696655,2.9999999999999997e-05,7.516949892044067,nan,nan,nan
36,0.6974996328353882,3.0857142857142856e-05,7.717433929443359,nan,nan,nan
37,0.6631841063499451,3.171428571428571e-05,7.916373014450073,nan,nan,nan
38,0.6880201101303101,3.2571428571428566e-05,8.116776704788208,nan,nan,nan
39,0.6974793076515198,3.3428571428571425e-05,8.315415859222412,nan,nan,nan
40,0.6737059950828552,3.4285714285714284e-05,8.519312620162964,nan,nan,nan
41,0.682744026184082,3.5142857142857136e-05,8.718666076660156,nan,nan,nan
42,0.6985695958137512,3.5999999999999994e-05,8.919692516326904,nan,nan,nan
43,0.6876114010810852,3.685714285714285e-05,9.117957592010498,nan,nan,nan
44,0.6951385140419006,3.771428571428571e-05,9.317815065383911,nan,nan,nan
45,0.6769623160362244,3.857142857142856e-05,9.51813268661499,nan,nan,nan
46,0.6975790858268738,3.942857142857142e-05,9.720566034317017,nan,nan,nan
47,0.6906864047050476,4.028571428571428e-05,9.92005705833435,nan,nan,nan
48,0.6946429014205933,4.114285714285714e-05,10.121109962463379,nan,nan,nan
49,0.6845774054527283,4.2e-05,10.36142349243164,nan,nan,nan
50,0.6942808628082275,4.2857142857142856e-05,10.575907468795776,nan,nan,nan
51,0.6951813697814941,4.3714285714285715e-05,10.777057409286499,nan,nan,nan
52,0.6920312643051147,4.457142857142857e-05,10.977376222610474,nan,nan,nan
53,0.686937153339386,4.542857142857142e-05,11.177913665771484,nan,nan,nan
54,0.6931865811347961,4.6285714285714284e-05,11.37928581237793,nan,nan,nan
55,0.6422168612480164,4.7142857142857136e-05,11.579984426498413,nan,nan,nan
56,0.6915407776832581,4.7999999999999994e-05,11.77994155883789,nan,nan,nan
57,0.6952144503593445,4.8857142857142846e-05,11.981157302856445,nan,nan,nan
58,0.6897835731506348,4.971428571428571e-05,12.182716608047485,nan,nan,nan
59,0.6937991380691528,5.0571428571428564e-05,12.382871389389038,nan,nan,nan
60,0.695213258266449,5.142857142857142e-05,12.585937023162842,nan,nan,nan
61,0.6959803104400635,5.2285714285714274e-05,12.788685083389282,nan,nan,nan
62,0.6944023370742798,5.314285714285714e-05,12.991584062576294,nan,nan,nan
63,0.666114866733551,5.399999999999999e-05,13.194508075714111,nan,nan,nan
64,0.6860656142234802,5.485714285714285e-05,13.397240161895752,nan,nan,nan
65,0.7046859860420227,5.5714285714285715e-05,13.5978262424469,nan,nan,nan
66,0.6961907744407654,5.657142857142857e-05,13.79895305633545,nan,nan,nan
67,0.6969777345657349,5.7428571428571426e-05,14.00554084777832,nan,nan,nan
68,0.6921433210372925,5.828571428571428e-05,14.206583738327026,nan,nan,nan
69,0.6864127516746521,5.914285714285714e-05,14.407171249389648,nan,nan,nan
70,0.6927254796028137,5.9999999999999995e-05,14.614352941513062,nan,nan,nan
71,0.7011373043060303,6.085714285714285e-05,14.814270496368408,nan,nan,nan
72,0.7235568165779114,6.171428571428571e-05,15.015949249267578,nan,nan,nan
73,0.6711321473121643,6.257142857142857e-05,15.216474771499634,nan,nan,nan
74,0.7042608857154846,6.342857142857142e-05,15.417445421218872,nan,nan,nan
75,0.6946743130683899,6.428571428571429e-05,15.62566351890564,nan,nan,nan
76,0.6903660297393799,6.514285714285713e-05,15.82655644416809,nan,nan,nan
77,0.6925070285797119,6.599999999999999e-05,16.025772094726562,nan,nan,nan
78,0.6851553916931152,6.685714285714285e-05,16.225686073303223,nan,nan,nan
79,0.6987486481666565,6.771428571428571e-05,16.425036907196045,nan,nan,nan
80,0.6940906643867493,6.857142857142857e-05,16.625619173049927,nan,nan,nan
81,0.6937697529792786,6.942857142857143e-05,16.825204372406006,nan,nan,nan
82,0.675239086151123,7.028571428571427e-05,17.024121522903442,nan,nan,nan
83,0.6938990354537964,7.114285714285714e-05,17.226306438446045,nan,nan,nan
84,0.7070568203926086,7.199999999999999e-05,17.425499200820923,nan,nan,nan
85,0.7017883658409119,7.285714285714285e-05,17.625159740447998,nan,nan,nan
86,0.7038615942001343,7.37142857142857e-05,17.825554609298706,nan,nan,nan
87,0.6959768533706665,7.457142857142856e-05,18.02353024482727,nan,nan,nan
88,0.6807505488395691,7.542857142857142e-05,18.222735166549683,nan,nan,nan
89,0.7007144093513489,7.628571428571428e-05,18.42167901992798,nan,nan,nan
90,0.6953590512275696,7.714285714285713e-05,18.622812271118164,nan,nan,nan
91,0.7030250430107117,7.8e-05,18.82378101348877,nan,nan,nan
92,0.6774240136146545,7.885714285714284e-05,19.022767543792725,nan,nan,nan
93,0.7035727500915527,7.97142857142857e-05,19.222136735916138,nan,nan,nan
94,0.6925324201583862,8.057142857142856e-05,19.42119312286377,nan,nan,nan
95,0.693891167640686,8.142857142857142e-05,19.618744373321533,nan,nan,nan
96,0.6976679563522339,8.228571428571428e-05,19.81740403175354,nan,nan,nan
97,0.7000020742416382,8.314285714285714e-05,20.016318559646606,nan,nan,nan
98,0.686547577381134,8.4e-05,20.215094327926636,nan,nan,nan
99,0.6969943642616272,8.485714285714285e-05,20.414867639541626,nan,nan,nan
100,0.6890802979469299,8.571428571428571e-05,24.881210327148438,0.690058153396325,0.5349423973620976,28.996721291700315
101,0.6952461004257202,8.657142857142856e-05,25.094416856765747,0.690058153396325,0.5349423973620976,28.996721291700315
