step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.7066153883934021,2e-06,0.639146089553833,nan,nan,nan
2,0.7066574096679688,4e-06,0.7880501747131348,nan,nan,nan
3,0.7086859345436096,6e-06,0.9499015808105469,nan,nan,nan
4,0.7031258940696716,8e-06,1.1116411685943604,nan,nan,nan
5,0.7043180465698242,9.999999999999999e-06,1.2733080387115479,nan,nan,nan
6,0.70146644115448,1.2e-05,1.4364006519317627,nan,nan,nan
7,0.6986735463142395,1.4e-05,1.598827838897705,nan,nan,nan
8,0.6966572403907776,1.6e-05,1.7604928016662598,nan,nan,nan
9,0.6948933601379395,1.7999999999999997e-05,1.9214091300964355,nan,nan,nan
10,0.6931344866752625,1.9999999999999998e-05,2.0828311443328857,nan,nan,nan
11,0.6899991631507874,2.1999999999999996e-05,2.2444911003112793,nan,nan,nan
12,0.6879797577857971,2.4e-05,2.406348943710327,nan,nan,nan
13,0.6847273707389832,2.6e-05,2.567390203475952,nan,nan,nan
14,0.6819401383399963,2.8e-05,2.726175308227539,nan,nan,nan
15,0.6805420517921448,2.9999999999999997e-05,2.8880436420440674,nan,nan,nan
16,0.6796327233314514,3.2e-05,3.0489845275878906,nan,nan,nan
17,0.6764716506004333,3.4e-05,3.209601640701294,nan,nan,nan
18,0.6775699853897095,3.5999999999999994e-05,3.3708436489105225,nan,nan,nan
19,0.6749073266983032,3.7999999999999995e-05,3.532024383544922,nan,nan,nan
20,0.6503134369850159,3.9999999999999996e-05,3.696251630783081,nan,nan,nan
21,0.6504403948783875,4.2e-05,3.8540806770324707,nan,nan,nan
22,0.655957043170929,4.399999999999999e-05,4.025105237960815,nan,nan,nan
23,0.6517596244812012,4.599999999999999e-05,4.183978796005249,nan,nan,nan
24,0.6504415273666382,4.8e-05,4.346421957015991,nan,nan,nan
25,0.6442277431488037,4.9999999999999996e-05,4.507825136184692,nan,nan,nan
26,0.6377021670341492,5.2e-05,4.669698715209961,nan,nan,nan
27,0.6354973316192627,5.4e-05,4.831270217895508,nan,nan,nan
28,0.6435965299606323,5.6e-05,4.992633104324341,nan,nan,nan
29,0.6272527575492859,5.7999999999999994e-05,5.15360689163208,nan,nan,nan
30,0.6209109425544739,5.9999999999999995e-05,5.317862033843994,nan,nan,nan
31,0.6197928190231323,6.199999999999999e-05,5.478576421737671,nan,nan,nan
32,0.6210269331932068,6.4e-05,5.640352964401245,nan,nan,nan
33,0.6099445223808289,6.599999999999999e-05,5.8208208084106445,nan,nan,nan
34,0.6289195418357849,6.8e-05,5.99165153503418,nan,nan,nan
35,0.6085355877876282,7e-05,6.169297933578491,nan,nan,nan
36,0.6138059496879578,7.199999999999999e-05,6.3257057666778564,nan,nan,nan
37,0.5835696458816528,7.4e-05,6.486210346221924,nan,nan,nan
38,0.5970750451087952,7.599999999999999e-05,6.647266149520874,nan,nan,nan
39,0.6261168122291565,7.799999999999999e-05,6.808698892593384,nan,nan,nan
