k,model_config,use_positional_encoding,target_mode,quality_gate_passed,rollout_length,train_seq_len,max_seq_len,batch_size,step1_eval_model_nll,step1_eval_bayes_nll,step1_gap_pct,step2_posterior_mae,step3_lpe_rel_error_median_pct,steps_run,best_step,training_history_csv,training_curve_plot,checkpoint_path
4,L8_D192_H8_M768,True,random,False,1600,1600,1632,1,0.5167064082257221,0.4566388638359098,13.154277733880576,nan,nan,12000,11800,artifacts/markov_k456_overnight_overnightD_025644/k4/attempt05_l8d192_s12000/k4/training_history.csv,artifacts/markov_k456_overnight_overnightD_025644/k4/attempt05_l8d192_s12000/k4/figures/step1_training_curve.png,checkpoints/markov_k456_overnight_overnightD_025644/k4/attempt05_l8d192_s12000/k4/best.pt
