k,state,true_mean,sample_mean,sample_std,abs_err
2,0,0.6571428571428571,0.6573121960011845,0.09113422905119745,0.0001693388583273725
2,1,0.09090909090909091,0.09192419854050522,0.05758224396280917,0.001015107631414311
2,2,0.3333333333333333,0.33645833898994193,0.09156966230784479,0.003125005656608615
2,3,0.4,0.36827438140409036,0.23196688534842397,0.031725618595909666
