k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
2,0,10,100,9.953735857826249e-42,-41.00201388830674,2.3267287293691897e-33,8.889696274877988e-34,23375431623.354103
2,1,12,100,8.378674607228739e-35,-34.07682467543791,4.042081121905313e-33,3.252730614406834e-33,4724.248835750214
2,2,14,100,1.9651786665786594e-36,-35.706597959089144,1.2202261916616832e-32,3.3759656810989026e-33,620823.7930442605
2,3,10,100,6.210297620217203e-35,-34.20688758634181,1.4414610673269813e-32,5.382188698705539e-33,23110.82105041798
2,4,15,100,1.1146487522091946e-39,-38.95286196580843,4.600385607197237e-34,2.4149029152802753e-34,41271965.285852924
2,5,18,100,3.901673673392083e-39,-38.408749056769175,3.408356458932662e-32,7.754617836702306e-33,873562566.7541021
2,6,14,100,2.4780069052105636e-40,-39.60589748775387,2.2414890250266444e-32,4.3008072323602566e-33,9045531695.385284
2,7,20,100,8.10606208369138e-38,-37.09119007435434,4.022908952039858e-32,7.841693626760301e-33,49628300.45517989
