k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
3,0,100,100,1.031374665875789e-46,-45.986583540570834,7.188482069001447e-43,3.927205588140721e-43,696880.6712187725
3,1,100,100,2.6388436794320417e-39,-38.578586335877276,3.66926796529931e-30,1.0134025495168466e-30,139048326024.76105
3,2,100,100,8.835409610968258e-38,-37.053773311730545,4.861542203214006e-36,2.2827301457721687e-36,5402.339356376752
3,3,100,100,3.7048747037035504e-37,-36.43122647497488,3.3671421010061092e-37,3.2072310480332443e-37,9.115898099329225
3,4,100,100,1.6392853468927978e-31,-30.785345443138038,1.8228621228986845e-37,1.6451199682530238e-37,99.9998888014142
3,5,100,100,1.3170969639106506e-30,-29.880382251354682,2.1212534586262865e-38,2.0882439642619053e-38,99.99999838944777
3,6,100,100,1.8512684932875992e-29,-28.732530590054722,1.7854576501315478e-33,6.362526189435415e-34,99.9903554905374
3,7,100,100,6.902004054635598e-26,-25.161024789914805,1.4666814962039362e-39,1.0971002106941205e-39,99.99999999999787
