k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
3,0,100,100,5.28383770795748e-33,-32.277050530122786,1.0261170491402738e-33,2.88985626651189e-34,80.58008012632678
3,1,100,100,2.8410758583153195e-31,-30.546517170216546,1.4701273778513854e-37,6.753800900461087e-38,99.99994825455386
3,2,100,100,2.3482125480732973e-29,-28.629262595551506,3.1728671696440456e-37,2.7363985137257956e-37,99.99999864881602
3,3,100,100,8.391343092775425e-36,-35.07616852175793,1.2267042801756322e-34,6.288799695256901e-35,1361.8688172001575
3,4,100,100,1.9018038922286833e-28,-27.72083426811045,2.4290507707110512e-33,4.4333704050177895e-34,99.99872276485465
3,5,100,100,3.1903838905693223e-41,-40.496157056276694,4.2874224049875795e-36,2.5085441592148356e-36,13438478.403248178
3,6,100,100,2.1704984750886778e-28,-27.663440514944288,2.492907123572674e-35,1.3235829963517248e-35,99.99998851458707
3,7,100,100,7.24246602555997e-38,-37.14011353339674,2.183278379223109e-35,8.888844797651294e-36,30045.510817971746
