k,state,true_mean,sample_mean,sample_std,abs_err
2,0,0.75,0.6445064958233319,0.25462306223591913,0.10549350417666814
2,1,0.8333333333333334,0.5114489929154145,0.18139627926473104,0.3218843404179189
2,2,0.5,0.6676490182678174,0.16686787274820317,0.16764901826781742
2,3,0.16666666666666666,0.22841028049308407,0.1446757326966255,0.06174361382641741
