step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct,eval_fresh
523,0.5485544353723526,0.0002499902059201603,2171.999199151993,0.5771976975567134,0.47997071222266685,20.25685794114479,0
524,0.5561305657029152,0.0002499892953266656,2175.8942396640778,0.5771976975567134,0.47997071222266685,20.25685794114479,0
525,0.5514087080955505,0.00024998834426472885,2179.7893331050873,0.5771976975567134,0.47997071222266685,20.25685794114479,0
526,0.5990791618824005,0.0002499873527346604,2183.6857829093933,0.5771976975567134,0.47997071222266685,20.25685794114479,0
527,0.5562834851443768,0.00024998632073678387,2187.589485168457,0.5771976975567134,0.47997071222266685,20.25685794114479,0
528,0.5693147704005241,0.00024998524827143606,2191.5200531482697,0.5771976975567134,0.47997071222266685,20.25685794114479,0
529,0.5860346332192421,0.0002499841353389671,2195.4052350521088,0.5771976975567134,0.47997071222266685,20.25685794114479,0
530,0.5752349086105824,0.0002499829819397401,2199.326690196991,0.5771976975567134,0.47997071222266685,20.25685794114479,0
531,0.5627034604549408,0.0002499817880741317,2203.2090578079224,0.5771976975567134,0.47997071222266685,20.25685794114479,0
532,0.5773850381374359,0.00024998055374253134,2207.095771074295,0.5771976975567134,0.47997071222266685,20.25685794114479,0
533,0.5807497724890709,0.00024997927894534203,2210.976880311966,0.5771976975567134,0.47997071222266685,20.25685794114479,0
534,0.5728884376585484,0.00024997796368297985,2214.8608553409576,0.5771976975567134,0.47997071222266685,20.25685794114479,0
535,0.5475695244967937,0.000249976607955874,2218.7500534057617,0.5771976975567134,0.47997071222266685,20.25685794114479,0
536,0.5837275460362434,0.00024997521176446706,2222.6306846141815,0.5771976975567134,0.47997071222266685,20.25685794114479,0
537,0.5583077259361744,0.00024997377510921473,2226.51327085495,0.5771976975567134,0.47997071222266685,20.25685794114479,0
538,0.5540851354598999,0.0002499722979905858,2230.3976199626923,0.5771976975567134,0.47997071222266685,20.25685794114479,0
539,0.5975555405020714,0.00024997078040906253,2234.2761085033417,0.5771976975567134,0.47997071222266685,20.25685794114479,0
540,0.578063927590847,0.00024996922236514014,2238.164633512497,0.5771976975567134,0.47997071222266685,20.25685794114479,0
541,0.5805306285619736,0.0002499676238593272,2242.0518341064453,0.5771976975567134,0.47997071222266685,20.25685794114479,0
542,0.5800656676292419,0.0002499659848921454,2245.9322690963745,0.5771976975567134,0.47997071222266685,20.25685794114479,0
543,0.5777127295732498,0.00024996430546412967,2249.8175060749054,0.5771976975567134,0.47997071222266685,20.25685794114479,0
544,0.54228101298213,0.0002499625855758282,2253.6983709335327,0.5771976975567134,0.47997071222266685,20.25685794114479,0
545,0.5844156369566917,0.00024996082522780235,2257.5845794677734,0.5771976975567134,0.47997071222266685,20.25685794114479,0
546,0.5693577118217945,0.0002499590244206266,2261.4636244773865,0.5771976975567134,0.47997071222266685,20.25685794114479,0
547,0.5663744919002056,0.00024995718315488875,2265.343527317047,0.5771976975567134,0.47997071222266685,20.25685794114479,0
548,0.5706378743052483,0.0002499553014311898,2269.229213953018,0.5771976975567134,0.47997071222266685,20.25685794114479,0
549,0.543865691870451,0.0002499533792501439,2273.124873161316,0.5771976975567134,0.47997071222266685,20.25685794114479,0
550,0.6130094677209854,0.0002499514166123784,2290.254033088684,0.5949136515085802,0.5000443064360609,18.972187834449418,1
551,0.5374678000807762,0.00024994941351853383,2294.0119445323944,0.5949136515085802,0.5000443064360609,18.972187834449418,0
552,0.5718258321285248,0.0002499473699692641,2297.895765542984,0.5949136515085802,0.5000443064360609,18.972187834449418,0
553,0.5660732761025429,0.0002499452859652361,2301.779572248459,0.5949136515085802,0.5000443064360609,18.972187834449418,0
554,0.5853310599923134,0.0002499431615071301,2305.6591472625732,0.5949136515085802,0.5000443064360609,18.972187834449418,0
555,0.5735090374946594,0.0002499409965956394,2309.5419783592224,0.5949136515085802,0.5000443064360609,18.972187834449418,0
556,0.5920107737183571,0.00024993879123147065,2313.431318283081,0.5949136515085802,0.5000443064360609,18.972187834449418,0
557,0.5805341340601444,0.0002499365454153436,2317.34090924263,0.5949136515085802,0.5000443064360609,18.972187834449418,0
558,0.58653824031353,0.00024993425914799137,2321.2245359420776,0.5949136515085802,0.5000443064360609,18.972187834449418,0
559,0.5346910171210766,0.00024993193243016005,2325.1053354740143,0.5949136515085802,0.5000443064360609,18.972187834449418,0
560,0.5758281424641609,0.00024992956526260915,2328.988531112671,0.5949136515085802,0.5000443064360609,18.972187834449418,0
561,0.5731011256575584,0.00024992715764611117,2332.865649461746,0.5949136515085802,0.5000443064360609,18.972187834449418,0
562,0.5731483101844788,0.00024992470958145203,2336.7513604164124,0.5949136515085802,0.5000443064360609,18.972187834449418,0
563,0.5617364421486855,0.00024992222106943063,2340.6454367637634,0.5949136515085802,0.5000443064360609,18.972187834449418,0
564,0.533778827637434,0.0002499196921108593,2344.537400484085,0.5949136515085802,0.5000443064360609,18.972187834449418,0
565,0.5587995313107967,0.00024991712270656344,2348.428891181946,0.5949136515085802,0.5000443064360609,18.972187834449418,0
566,0.5843587033450603,0.00024991451285738157,2352.309732913971,0.5949136515085802,0.5000443064360609,18.972187834449418,0
567,0.5770643278956413,0.0002499118625641656,2356.1930470466614,0.5949136515085802,0.5000443064360609,18.972187834449418,0
568,0.608842633664608,0.0002499091718277806,2360.079192638397,0.5949136515085802,0.5000443064360609,18.972187834449418,0
569,0.5705439820885658,0.00024990644064910465,2363.9470081329346,0.5949136515085802,0.5000443064360609,18.972187834449418,0
570,0.5736895576119423,0.0002499036690290293,2367.840024471283,0.5949136515085802,0.5000443064360609,18.972187834449418,0
571,0.5597211867570877,0.00024990085696845903,2371.726758003235,0.5949136515085802,0.5000443064360609,18.972187834449418,0
572,0.5672038458287716,0.00024989800446831176,2375.6110293865204,0.5949136515085802,0.5000443064360609,18.972187834449418,0
573,0.5775458142161369,0.0002498951115295185,2379.5420751571655,0.5949136515085802,0.5000443064360609,18.972187834449418,0
574,0.5660220980644226,0.00024989217815302346,2383.4419827461243,0.5949136515085802,0.5000443064360609,18.972187834449418,0
575,0.5677680000662804,0.00024988920433978407,2387.3276216983795,0.5949136515085802,0.5000443064360609,18.972187834449418,0
576,0.5963503643870354,0.00024988619009077087,2391.20409655571,0.5949136515085802,0.5000443064360609,18.972187834449418,0
577,0.5891049914062023,0.00024988313540696776,2395.0982542037964,0.5949136515085802,0.5000443064360609,18.972187834449418,0
578,0.5897736549377441,0.00024988004028937173,2399.023400068283,0.5949136515085802,0.5000443064360609,18.972187834449418,0
579,0.5726088955998421,0.0002498769047389929,2402.9649114608765,0.5949136515085802,0.5000443064360609,18.972187834449418,0
580,0.5680518969893456,0.0002498737287568548,2406.8641605377197,0.5949136515085802,0.5000443064360609,18.972187834449418,0
581,0.5897921472787857,0.00024987051234399385,2410.7663176059723,0.5949136515085802,0.5000443064360609,18.972187834449418,0
582,0.601211778819561,0.0002498672555014601,2414.675169944763,0.5949136515085802,0.5000443064360609,18.972187834449418,0
583,0.5652349926531315,0.0002498639582303163,2418.5753931999207,0.5949136515085802,0.5000443064360609,18.972187834449418,0
584,0.5481762290000916,0.0002498606205316388,2422.483854532242,0.5949136515085802,0.5000443064360609,18.972187834449418,0
585,0.5800847038626671,0.0002498572424065168,2426.3830754756927,0.5949136515085802,0.5000443064360609,18.972187834449418,0
586,0.5903035700321198,0.00024985382385605306,2430.328887462616,0.5949136515085802,0.5000443064360609,18.972187834449418,0
587,0.5732248276472092,0.0002498503648813633,2434.2043488025665,0.5949136515085802,0.5000443064360609,18.972187834449418,0
588,0.56773516908288,0.0002498468654835765,2438.2064719200134,0.5949136515085802,0.5000443064360609,18.972187834449418,0
589,0.5903279706835747,0.0002498433256638347,2442.1033425331116,0.5949136515085802,0.5000443064360609,18.972187834449418,0
590,0.5488984733819962,0.0002498397454232933,2445.9974818229675,0.5949136515085802,0.5000443064360609,18.972187834449418,0
591,0.5649908743798733,0.0002498361247631209,2449.8973014354706,0.5949136515085802,0.5000443064360609,18.972187834449418,0
592,0.5511105693876743,0.00024983246368449923,2453.7763006687164,0.5949136515085802,0.5000443064360609,18.972187834449418,0
593,0.5784163102507591,0.00024982876218862315,2457.685067653656,0.5949136515085802,0.5000443064360609,18.972187834449418,0
594,0.5652948319911957,0.00024982502027670085,2461.576434612274,0.5949136515085802,0.5000443064360609,18.972187834449418,0
595,0.5596454478800297,0.0002498212379499536,2465.470674276352,0.5949136515085802,0.5000443064360609,18.972187834449418,0
596,0.5858099907636642,0.00024981741520961587,2469.353270292282,0.5949136515085802,0.5000443064360609,18.972187834449418,0
597,0.5586397014558315,0.0002498135520569354,2473.237206697464,0.5949136515085802,0.5000443064360609,18.972187834449418,0
598,0.5528362169861794,0.0002498096484931731,2477.121039867401,0.5949136515085802,0.5000443064360609,18.972187834449418,0
599,0.5694788061082363,0.000249805704519603,2481.011792421341,0.5949136515085802,0.5000443064360609,18.972187834449418,0
600,0.5869667753577232,0.00024980172013751236,2498.2526183128357,0.5584317412666154,0.4660428059651693,19.824130770586564,1
601,0.5624369196593761,0.0002497976953482016,2502.014531135559,0.5584317412666154,0.4660428059651693,19.824130770586564,0
602,0.5527464337646961,0.0002497936301529844,2505.919052362442,0.5584317412666154,0.4660428059651693,19.824130770586564,0
603,0.566526398062706,0.00024978952455318755,2509.811285972595,0.5584317412666154,0.4660428059651693,19.824130770586564,0
604,0.6030739843845367,0.0002497853785501511,2513.682136774063,0.5584317412666154,0.4660428059651693,19.824130770586564,0
605,0.5877749398350716,0.0002497811921452283,2517.565891981125,0.5584317412666154,0.4660428059651693,19.824130770586564,0
606,0.561894852668047,0.0002497769653397854,2521.459214925766,0.5584317412666154,0.4660428059651693,19.824130770586564,0
607,0.5693035274744034,0.00024977269813520204,2525.346127986908,0.5584317412666154,0.4660428059651693,19.824130770586564,0
608,0.5701232850551605,0.000249768390532871,2529.2305941581726,0.5584317412666154,0.4660428059651693,19.824130770586564,0
609,0.5766925439238548,0.00024976404253419825,2533.104743719101,0.5584317412666154,0.4660428059651693,19.824130770586564,0
610,0.5411859527230263,0.0002497596541406028,2536.9850330352783,0.5584317412666154,0.4660428059651693,19.824130770586564,0
611,0.5643468201160431,0.0002497552253535171,2540.8802061080933,0.5584317412666154,0.4660428059651693,19.824130770586564,0
612,0.5857300758361816,0.00024975075617438653,2544.77481174469,0.5584317412666154,0.4660428059651693,19.824130770586564,0
613,0.5672363862395287,0.00024974624660466986,2548.661138534546,0.5584317412666154,0.4660428059651693,19.824130770586564,0
614,0.5599224306643009,0.00024974169664583894,2552.540342569351,0.5584317412666154,0.4660428059651693,19.824130770586564,0
615,0.5365540757775307,0.00024973710629937873,2556.4416270256042,0.5584317412666154,0.4660428059651693,19.824130770586564,0
616,0.5644386522471905,0.00024973247556678757,2560.3588688373566,0.5584317412666154,0.4660428059651693,19.824130770586564,0
617,0.5452768877148628,0.00024972780444957677,2564.2430906295776,0.5584317412666154,0.4660428059651693,19.824130770586564,0
618,0.575332447886467,0.00024972309294927104,2568.144541978836,0.5584317412666154,0.4660428059651693,19.824130770586564,0
619,0.5699559450149536,0.000249718341067408,2572.0360140800476,0.5584317412666154,0.4660428059651693,19.824130770586564,0
620,0.5879014879465103,0.0002497135488055387,2575.9270207881927,0.5584317412666154,0.4660428059651693,19.824130770586564,0
621,0.5981350615620613,0.0002497087161652273,2579.8267319202423,0.5584317412666154,0.4660428059651693,19.824130770586564,0
622,0.57262397184968,0.000249703843148051,2583.720211982727,0.5584317412666154,0.4660428059651693,19.824130770586564,0
623,0.5768132954835892,0.0002496989297556004,2587.611495256424,0.5584317412666154,0.4660428059651693,19.824130770586564,0
624,0.6221969500184059,0.00024969397598947906,2591.5048723220825,0.5584317412666154,0.4660428059651693,19.824130770586564,0
625,0.5140484720468521,0.0002496889818513039,2595.3980560302734,0.5584317412666154,0.4660428059651693,19.824130770586564,0
626,0.5705973729491234,0.0002496839473427049,2599.2906670570374,0.5584317412666154,0.4660428059651693,19.824130770586564,0
627,0.579493448138237,0.0002496788724653253,2603.180887699127,0.5584317412666154,0.4660428059651693,19.824130770586564,0
628,0.5571324527263641,0.0002496737572208214,2607.0614743232727,0.5584317412666154,0.4660428059651693,19.824130770586564,0
629,0.5597727857530117,0.00024966860161086283,2610.9621052742004,0.5584317412666154,0.4660428059651693,19.824130770586564,0
630,0.5637752786278725,0.00024966340563713224,2614.8893988132477,0.5584317412666154,0.4660428059651693,19.824130770586564,0
631,0.5662161521613598,0.00024965816930132555,2618.7775106430054,0.5584317412666154,0.4660428059651693,19.824130770586564,0
632,0.5992652624845505,0.0002496528926051519,2622.6614756584167,0.5584317412666154,0.4660428059651693,19.824130770586564,0
633,0.5467129908502102,0.0002496475755503334,2626.5423460006714,0.5584317412666154,0.4660428059651693,19.824130770586564,0
634,0.5720687173306942,0.00024964221813860555,2630.434550523758,0.5584317412666154,0.4660428059651693,19.824130770586564,0
635,0.5738402232527733,0.000249636820371717,2634.318946838379,0.5584317412666154,0.4660428059651693,19.824130770586564,0
636,0.5965278185904026,0.00024963138225142934,2638.18399310112,0.5584317412666154,0.4660428059651693,19.824130770586564,0
637,0.5782233625650406,0.0002496259037795176,2642.078395843506,0.5584317412666154,0.4660428059651693,19.824130770586564,0
638,0.5714151076972485,0.00024962038495776986,2645.949617624283,0.5584317412666154,0.4660428059651693,19.824130770586564,0
639,0.5718613639473915,0.00024961482578798747,2649.8936734199524,0.5584317412666154,0.4660428059651693,19.824130770586564,0
640,0.5668808855116367,0.0002496092262719847,2653.7923681735992,0.5584317412666154,0.4660428059651693,19.824130770586564,0
641,0.5664125457406044,0.00024960358641158936,2657.6787507534027,0.5584317412666154,0.4660428059651693,19.824130770586564,0
642,0.5727410651743412,0.00024959790620864204,2661.560346841812,0.5584317412666154,0.4660428059651693,19.824130770586564,0
643,0.5586211606860161,0.0002495921856649968,2665.4420926570892,0.5584317412666154,0.4660428059651693,19.824130770586564,0
644,0.5717392787337303,0.00024958642478252073,2669.332168340683,0.5584317412666154,0.4660428059651693,19.824130770586564,0
645,0.5929705128073692,0.000249580623563094,2673.212426662445,0.5584317412666154,0.4660428059651693,19.824130770586564,0
646,0.5596022941172123,0.00024957478200861023,2677.1023092269897,0.5584317412666154,0.4660428059651693,19.824130770586564,0
647,0.5823053456842899,0.0002495689001209759,2680.9896574020386,0.5584317412666154,0.4660428059651693,19.824130770586564,0
648,0.5791600532829762,0.00024956297790211074,2684.8704941272736,0.5584317412666154,0.4660428059651693,19.824130770586564,0
649,0.5556310713291168,0.00024955701535394785,2688.7525084018707,0.5584317412666154,0.4660428059651693,19.824130770586564,0
650,0.5687042959034443,0.0002495510124784332,2705.8753266334534,0.5525836033593359,0.4508763383398425,22.557685194567206,1
651,0.5791399776935577,0.00024954496927752606,2709.6223406791687,0.5525836033593359,0.4508763383398425,22.557685194567206,0
652,0.5609250999987125,0.00024953888575319886,2713.530148267746,0.5525836033593359,0.4508763383398425,22.557685194567206,0
653,0.5922990366816521,0.0002495327619074372,2717.418699026108,0.5525836033593359,0.4508763383398425,22.557685194567206,0
654,0.570606604218483,0.0002495265977422398,2721.3113124370575,0.5525836033593359,0.4508763383398425,22.557685194567206,0
655,0.5700512006878853,0.0002495203932596186,2725.1980023384094,0.5525836033593359,0.4508763383398425,22.557685194567206,0
656,0.5701050981879234,0.00024951414846159853,2729.086341381073,0.5525836033593359,0.4508763383398425,22.557685194567206,0
657,0.5889036282896996,0.000249507863350218,2732.982571363449,0.5525836033593359,0.4508763383398425,22.557685194567206,0
658,0.5499592013657093,0.00024950153792752827,2736.8919756412506,0.5525836033593359,0.4508763383398425,22.557685194567206,0
659,0.5982476994395256,0.0002494951721955939,2740.7774245738983,0.5525836033593359,0.4508763383398425,22.557685194567206,0
660,0.5869366750121117,0.0002494887661564926,2744.688788175583,0.5525836033593359,0.4508763383398425,22.557685194567206,0
661,0.58767369389534,0.0002494823198123151,2748.5786447525024,0.5525836033593359,0.4508763383398425,22.557685194567206,0
662,0.5232004150748253,0.00024947583316516564,2752.466125011444,0.5525836033593359,0.4508763383398425,22.557685194567206,0
663,0.589653767645359,0.0002494693062171611,2756.3435537815094,0.5525836033593359,0.4508763383398425,22.557685194567206,0
664,0.5217539630830288,0.00024946273897043193,2760.2511415481567,0.5525836033593359,0.4508763383398425,22.557685194567206,0
665,0.590155616402626,0.00024945613142712163,2764.1370170116425,0.5525836033593359,0.4508763383398425,22.557685194567206,0
666,0.5676029585301876,0.0002494494835893867,2768.028316259384,0.5525836033593359,0.4508763383398425,22.557685194567206,0
667,0.6101176217198372,0.000249442795459397,2771.915130138397,0.5525836033593359,0.4508763383398425,22.557685194567206,0
668,0.58612110465765,0.00024943606703933536,2775.803388118744,0.5525836033593359,0.4508763383398425,22.557685194567206,0
669,0.5656903386116028,0.00024942929833139796,2779.694128513336,0.5525836033593359,0.4508763383398425,22.557685194567206,0
670,0.5890360102057457,0.0002494224893377939,2783.5822319984436,0.5525836033593359,0.4508763383398425,22.557685194567206,0
671,0.5654505081474781,0.0002494156400607456,2787.4697127342224,0.5525836033593359,0.4508763383398425,22.557685194567206,0
672,0.5849038027226925,0.00024940875050248856,2791.361133813858,0.5525836033593359,0.4508763383398425,22.557685194567206,0
673,0.5665740706026554,0.0002494018206652715,2795.2436368465424,0.5525836033593359,0.4508763383398425,22.557685194567206,0
674,0.5730324909090996,0.00024939485055135613,2799.1321275234222,0.5525836033593359,0.4508763383398425,22.557685194567206,0
675,0.5982510969042778,0.00024938784016301745,2803.019100666046,0.5525836033593359,0.4508763383398425,22.557685194567206,0
676,0.5726555250585079,0.00024938078950254353,2806.903065919876,0.5525836033593359,0.4508763383398425,22.557685194567206,0
677,0.5505155995488167,0.00024937369857223565,2810.786008119583,0.5525836033593359,0.4508763383398425,22.557685194567206,0
678,0.5768156200647354,0.0002493665673744082,2814.670552968979,0.5525836033593359,0.4508763383398425,22.557685194567206,0
679,0.5809902846813202,0.00024935939591138863,2818.555279970169,0.5525836033593359,0.4508763383398425,22.557685194567206,0
680,0.5477864295244217,0.0002493521841855177,2822.443254470825,0.5525836033593359,0.4508763383398425,22.557685194567206,0
681,0.565778449177742,0.0002493449321991492,2826.324360370636,0.5525836033593359,0.4508763383398425,22.557685194567206,0
682,0.554964192211628,0.00024933763995465,2830.207596063614,0.5525836033593359,0.4508763383398425,22.557685194567206,0
683,0.5776447877287865,0.0002493303074544003,2834.119647026062,0.5525836033593359,0.4508763383398425,22.557685194567206,0
684,0.5866968333721161,0.0002493229347007933,2838.0114166736603,0.5525836033593359,0.4508763383398425,22.557685194567206,0
685,0.5703701712191105,0.0002493155216962353,2841.905468940735,0.5525836033593359,0.4508763383398425,22.557685194567206,0
686,0.5842743143439293,0.0002493080684431459,2845.792337179184,0.5525836033593359,0.4508763383398425,22.557685194567206,0
687,0.571720540523529,0.00024930057494395767,2849.679287672043,0.5525836033593359,0.4508763383398425,22.557685194567206,0
688,0.5618833899497986,0.0002492930412011164,2853.563368320465,0.5525836033593359,0.4508763383398425,22.557685194567206,0
689,0.5584843568503857,0.0002492854672170811,2857.454512119293,0.5525836033593359,0.4508763383398425,22.557685194567206,0
690,0.5773463994264603,0.00024927785299432367,2861.3463015556335,0.5525836033593359,0.4508763383398425,22.557685194567206,0
691,0.5860868543386459,0.00024927019853532935,2865.229774236679,0.5525836033593359,0.4508763383398425,22.557685194567206,0
692,0.5933744758367538,0.0002492625038425965,2869.120522737503,0.5525836033593359,0.4508763383398425,22.557685194567206,0
693,0.5755400359630585,0.00024925476891863647,2873.0095386505127,0.5525836033593359,0.4508763383398425,22.557685194567206,0
694,0.5828324109315872,0.0002492469937659739,2876.8927953243256,0.5525836033593359,0.4508763383398425,22.557685194567206,0
695,0.5569050312042236,0.00024923917838714653,2880.7798063755035,0.5525836033593359,0.4508763383398425,22.557685194567206,0
696,0.5776888728141785,0.00024923132278470515,2884.665087223053,0.5525836033593359,0.4508763383398425,22.557685194567206,0
697,0.6003158465027809,0.00024922342696121364,2888.5576071739197,0.5525836033593359,0.4508763383398425,22.557685194567206,0
698,0.5490352287888527,0.00024921549091924927,2892.4480209350586,0.5525836033593359,0.4508763383398425,22.557685194567206,0
699,0.5591036640107632,0.0002492075146614021,2896.3214700222015,0.5525836033593359,0.4508763383398425,22.557685194567206,0
700,0.5504273548722267,0.0002491994981902755,2913.577370405197,0.5789396033700808,0.4824604793064306,19.997311324306892,1
701,0.5696520656347275,0.0002491914415084861,2917.340005874634,0.5789396033700808,0.4824604793064306,19.997311324306892,0
702,0.5729318708181381,0.00024918334461866324,2921.2334277629852,0.5789396033700808,0.4824604793064306,19.997311324306892,0
703,0.5671967640519142,0.0002491752075234498,2925.1263103485107,0.5789396033700808,0.4824604793064306,19.997311324306892,0
704,0.5795417316257954,0.0002491670302255016,2929.0102455615997,0.5789396033700808,0.4824604793064306,19.997311324306892,0
705,0.5605439990758896,0.00024915881272748755,2932.898912668228,0.5789396033700808,0.4824604793064306,19.997311324306892,0
706,0.5462191328406334,0.0002491505550320898,2936.784087896347,0.5789396033700808,0.4824604793064306,19.997311324306892,0
707,0.5994820445775986,0.0002491422571420035,2940.681168794632,0.5789396033700808,0.4824604793064306,19.997311324306892,0
708,0.580281775444746,0.00024913391905993695,2944.5624182224274,0.5789396033700808,0.4824604793064306,19.997311324306892,0
709,0.588305875658989,0.0002491255407886117,2948.462831020355,0.5789396033700808,0.4824604793064306,19.997311324306892,0
710,0.5673230104148388,0.00024911712233076214,2952.3548007011414,0.5789396033700808,0.4824604793064306,19.997311324306892,0
711,0.5403832122683525,0.00024910866368913604,2956.244570016861,0.5789396033700808,0.4824604793064306,19.997311324306892,0
712,0.5620655044913292,0.0002491001648664942,2960.135387659073,0.5789396033700808,0.4824604793064306,19.997311324306892,0
713,0.5831955373287201,0.0002490916258656105,2964.022230863571,0.5789396033700808,0.4824604793064306,19.997311324306892,0
714,0.5406089127063751,0.0002490830466892719,2967.909035921097,0.5789396033700808,0.4824604793064306,19.997311324306892,0
715,0.5774107463657856,0.0002490744273402787,2971.802860021591,0.5789396033700808,0.4824604793064306,19.997311324306892,0
716,0.5548864118754864,0.0002490657678214439,2975.6889638900757,0.5789396033700808,0.4824604793064306,19.997311324306892,0
717,0.5146188028156757,0.000249057068135594,2979.5660178661346,0.5789396033700808,0.4824604793064306,19.997311324306892,0
718,0.5428508743643761,0.00024904832828556847,2983.4467244148254,0.5789396033700808,0.4824604793064306,19.997311324306892,0
719,0.5418240129947662,0.0002490395482742198,2987.3293647766113,0.5789396033700808,0.4824604793064306,19.997311324306892,0
720,0.5599713772535324,0.0002490307281044137,2991.2110385894775,0.5789396033700808,0.4824604793064306,19.997311324306892,0
721,0.5633426532149315,0.000249021867779029,2995.092066049576,0.5789396033700808,0.4824604793064306,19.997311324306892,0
722,0.5555312745273113,0.00024901296730095755,2998.963529109955,0.5789396033700808,0.4824604793064306,19.997311324306892,0
723,0.5541753508150578,0.0002490040266731043,3002.8582837581635,0.5789396033700808,0.4824604793064306,19.997311324306892,0
724,0.5825997591018677,0.0002489950458983875,3006.736498117447,0.5789396033700808,0.4824604793064306,19.997311324306892,0
725,0.5762321650981903,0.00024898602497973814,3010.6376345157623,0.5789396033700808,0.4824604793064306,19.997311324306892,0
726,0.5447112582623959,0.00024897696392010073,3014.5160672664642,0.5789396033700808,0.4824604793064306,19.997311324306892,0
727,0.5653616935014725,0.00024896786272243256,3018.417007446289,0.5789396033700808,0.4824604793064306,19.997311324306892,0
728,0.5793542787432671,0.0002489587213897042,3022.287741422653,0.5789396033700808,0.4824604793064306,19.997311324306892,0
729,0.5495693422853947,0.00024894953992489916,3026.1862394809723,0.5789396033700808,0.4824604793064306,19.997311324306892,0
730,0.5785916596651077,0.0002489403183310143,3030.059894800186,0.5789396033700808,0.4824604793064306,19.997311324306892,0
731,0.5502630546689034,0.0002489310566110593,3033.966356277466,0.5789396033700808,0.4824604793064306,19.997311324306892,0
732,0.5840405598282814,0.00024892175476805707,3037.833510160446,0.5789396033700808,0.4824604793064306,19.997311324306892,0
733,0.5721146017313004,0.0002489124128050437,3041.7146241664886,0.5789396033700808,0.4824604793064306,19.997311324306892,0
734,0.5577211566269398,0.0002489030307250682,3045.596312522888,0.5789396033700808,0.4824604793064306,19.997311324306892,0
735,0.5581513084471226,0.00024889360853119275,3049.493632078171,0.5789396033700808,0.4824604793064306,19.997311324306892,0
736,0.5860131531953812,0.00024888414622649266,3053.376578807831,0.5789396033700808,0.4824604793064306,19.997311324306892,0
737,0.5658759996294975,0.00024887464381405627,3057.274304151535,0.5789396033700808,0.4824604793064306,19.997311324306892,0
738,0.5559980757534504,0.0002488651012969851,3061.149013519287,0.5789396033700808,0.4824604793064306,19.997311324306892,0
739,0.5538431107997894,0.00024885551867839367,3065.035819530487,0.5789396033700808,0.4824604793064306,19.997311324306892,0
740,0.5532079413533211,0.0002488458959614096,3068.947416782379,0.5789396033700808,0.4824604793064306,19.997311324306892,0
741,0.5429558269679546,0.0002488362331491736,3072.8513898849487,0.5789396033700808,0.4824604793064306,19.997311324306892,0
742,0.5783706828951836,0.0002488265302448395,3076.7439239025116,0.5789396033700808,0.4824604793064306,19.997311324306892,0
743,0.5728921741247177,0.00024881678725157427,3080.6350944042206,0.5789396033700808,0.4824604793064306,19.997311324306892,0
744,0.5632747933268547,0.0002488070041725578,3084.524812221527,0.5789396033700808,0.4824604793064306,19.997311324306892,0
745,0.5468971952795982,0.0002487971810109831,3088.410241127014,0.5789396033700808,0.4824604793064306,19.997311324306892,0
746,0.5607468113303185,0.00024878731777005646,3092.298481941223,0.5789396033700808,0.4824604793064306,19.997311324306892,0
747,0.5694749392569065,0.0002487774144529971,3096.18785738945,0.5789396033700808,0.4824604793064306,19.997311324306892,0
748,0.5418400913476944,0.0002487674710630372,3100.0749413967133,0.5789396033700808,0.4824604793064306,19.997311324306892,0
749,0.5615027956664562,0.0002487574876034223,3103.9640316963196,0.5789396033700808,0.4824604793064306,19.997311324306892,0
750,0.544201448559761,0.00024874746407741073,3121.12606549263,0.5750974028907617,0.47741489068270754,20.460717525665636,1
751,0.5700881406664848,0.0002487374004882742,3124.8895540237427,0.5750974028907617,0.47741489068270754,20.460717525665636,0
752,0.5438937991857529,0.00024872729683929714,3128.7735648155212,0.5750974028907617,0.47741489068270754,20.460717525665636,0
753,0.5510994121432304,0.00024871715313377733,3132.665016412735,0.5750974028907617,0.47741489068270754,20.460717525665636,0
754,0.5540164560079575,0.0002487069693750256,3136.5646781921387,0.5750974028907617,0.47741489068270754,20.460717525665636,0
755,0.5463755205273628,0.0002486967455663657,3140.4471266269684,0.5750974028907617,0.47741489068270754,20.460717525665636,0
756,0.5747791975736618,0.0002486864817111346,3144.329391479492,0.5750974028907617,0.47741489068270754,20.460717525665636,0
757,0.5993548184633255,0.00024867617781268225,3148.2161169052124,0.5750974028907617,0.47741489068270754,20.460717525665636,0
758,0.5864294096827507,0.00024866583387437175,3152.1103258132935,0.5750974028907617,0.47741489068270754,20.460717525665636,0
759,0.5609872192144394,0.00024865544989957915,3155.992387533188,0.5750974028907617,0.47741489068270754,20.460717525665636,0
760,0.5954344198107719,0.00024864502589169377,3159.8752710819244,0.5750974028907617,0.47741489068270754,20.460717525665636,0
761,0.5761083550751209,0.00024863456185411767,3163.7642815113068,0.5750974028907617,0.47741489068270754,20.460717525665636,0
762,0.5277771800756454,0.00024862405779026636,3167.7007081508636,0.5750974028907617,0.47741489068270754,20.460717525665636,0
763,0.5362795889377594,0.0002486135137035681,3171.5938019752502,0.5750974028907617,0.47741489068270754,20.460717525665636,0
764,0.5827400535345078,0.0002486029295974644,3175.500459909439,0.5750974028907617,0.47741489068270754,20.460717525665636,0
765,0.530546136200428,0.00024859230547540973,3179.412716150284,0.5750974028907617,0.47741489068270754,20.460717525665636,0
