step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.7063615918159485,8.57142857142857e-07,0.5309967994689941,nan,nan,nan
2,0.7931679487228394,1.714285714285714e-06,0.6310873031616211,nan,nan,nan
3,0.7063995003700256,2.571428571428571e-06,0.7270617485046387,nan,nan,nan
4,0.7325237393379211,3.428571428571428e-06,0.8383970260620117,nan,nan,nan
5,0.7208831906318665,4.2857142857142855e-06,0.9496028423309326,nan,nan,nan
6,0.6926983594894409,5.142857142857142e-06,1.0610833168029785,nan,nan,nan
7,0.6936548352241516,5.999999999999999e-06,1.1800336837768555,nan,nan,nan
8,0.6946151852607727,6.857142857142856e-06,1.2980031967163086,nan,nan,nan
9,0.6915695667266846,7.714285714285714e-06,1.4087886810302734,nan,nan,nan
10,0.6612197756767273,8.571428571428571e-06,1.5217585563659668,nan,nan,nan
11,0.7764484286308289,9.428571428571428e-06,1.6426289081573486,nan,nan,nan
12,0.731247067451477,1.0285714285714285e-05,1.7597920894622803,nan,nan,nan
13,0.7006590366363525,1.1142857142857142e-05,1.8779187202453613,nan,nan,nan
14,0.6805621981620789,1.1999999999999999e-05,1.994922399520874,nan,nan,nan
15,0.7473700046539307,1.2857142857142856e-05,2.1136887073516846,nan,nan,nan
16,0.6880266666412354,1.3714285714285712e-05,2.2193901538848877,nan,nan,nan
17,0.7009275555610657,1.457142857142857e-05,2.3237905502319336,nan,nan,nan
18,0.6959908604621887,1.5428571428571428e-05,2.429896116256714,nan,nan,nan
19,0.6724769473075867,1.6285714285714283e-05,2.5392260551452637,nan,nan,nan
20,0.6902577877044678,1.7142857142857142e-05,2.6441614627838135,nan,nan,nan
21,0.6983088850975037,1.7999999999999997e-05,2.7489824295043945,nan,nan,nan
22,0.6984395384788513,1.8857142857142856e-05,2.8542587757110596,nan,nan,nan
23,0.7340407967567444,1.971428571428571e-05,2.9683728218078613,nan,nan,nan
24,0.7467889189720154,2.057142857142857e-05,3.065110921859741,nan,nan,nan
25,0.7406395673751831,2.1428571428571428e-05,3.161106824874878,nan,nan,nan
26,0.6775134205818176,2.2285714285714283e-05,3.275156259536743,nan,nan,nan
27,0.6906529664993286,2.3142857142857142e-05,3.3715627193450928,nan,nan,nan
28,0.6893405914306641,2.3999999999999997e-05,3.467928409576416,nan,nan,nan
29,0.6947675943374634,2.4857142857142856e-05,3.564134120941162,nan,nan,nan
30,0.6964647769927979,2.571428571428571e-05,3.659801721572876,nan,nan,nan
31,0.596533477306366,2.657142857142857e-05,3.756175994873047,nan,nan,nan
32,0.680189847946167,2.7428571428571425e-05,3.852236747741699,nan,nan,nan
33,0.6823133230209351,2.8285714285714284e-05,3.9486725330352783,nan,nan,nan
34,0.6854270100593567,2.914285714285714e-05,4.047578573226929,nan,nan,nan
