step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.6983342170715332,5.999999999999999e-06,0.8823113441467285,nan,nan,nan
2,0.7029851675033569,1.1999999999999999e-05,1.2149462699890137,nan,nan,nan
3,0.6827862858772278,1.8e-05,1.6706831455230713,nan,nan,nan
4,0.6851682662963867,2.3999999999999997e-05,2.1227011680603027,nan,nan,nan
5,0.6736217737197876,2.9999999999999997e-05,2.580587863922119,nan,nan,nan
6,0.6798487901687622,3.6e-05,3.035574436187744,nan,nan,nan
7,0.6539255976676941,4.2e-05,3.4902048110961914,nan,nan,nan
8,0.661389946937561,4.7999999999999994e-05,3.9452128410339355,nan,nan,nan
9,0.6448373794555664,5.399999999999999e-05,4.397184610366821,nan,nan,nan
10,0.6316653490066528,5.9999999999999995e-05,4.8699729442596436,nan,nan,nan
11,0.5722253918647766,6.599999999999999e-05,5.333114385604858,nan,nan,nan
12,0.6480849981307983,7.2e-05,5.796127557754517,nan,nan,nan
13,0.6170187592506409,7.8e-05,6.248450994491577,nan,nan,nan
14,0.6410961747169495,8.4e-05,6.701267242431641,nan,nan,nan
15,0.6138167381286621,8.999999999999999e-05,7.153703927993774,nan,nan,nan
16,0.5805975198745728,9.599999999999999e-05,7.608108282089233,nan,nan,nan
17,0.646873950958252,0.00010199999999999999,8.067625999450684,nan,nan,nan
18,0.6703348159790039,0.00010799999999999998,8.520668745040894,nan,nan,nan
19,0.5928403735160828,0.00011399999999999999,8.975319147109985,nan,nan,nan
20,0.6664362549781799,0.00011999999999999999,9.42241358757019,nan,nan,nan
21,0.535969614982605,0.00012599999999999997,9.885568857192993,nan,nan,nan
22,0.6231424808502197,0.00013199999999999998,10.338719129562378,nan,nan,nan
23,0.6380560398101807,0.000138,10.792891025543213,nan,nan,nan
24,0.6430267095565796,0.000144,11.244861602783203,nan,nan,nan
25,0.5996862053871155,0.00015,11.69781494140625,nan,nan,nan
26,0.5661471486091614,0.000156,12.151038646697998,nan,nan,nan
27,0.6202987432479858,0.00016199999999999998,12.600972652435303,nan,nan,nan
28,0.6373331546783447,0.000168,13.054124116897583,nan,nan,nan
29,0.6077851057052612,0.000174,13.514414548873901,nan,nan,nan
30,0.5915353298187256,0.00017999999999999998,13.967295169830322,nan,nan,nan
31,0.6100813746452332,0.000186,14.421114206314087,nan,nan,nan
32,0.6384795904159546,0.00019199999999999998,14.875114917755127,nan,nan,nan
33,0.6453698873519897,0.000198,15.327490091323853,nan,nan,nan
34,0.6567151546478271,0.00020399999999999997,15.783823728561401,nan,nan,nan
35,0.607652485370636,0.00020999999999999998,16.234726428985596,nan,nan,nan
36,0.6314916014671326,0.00021599999999999996,16.69101858139038,nan,nan,nan
37,0.6327102780342102,0.00022199999999999998,17.143539428710938,nan,nan,nan
38,0.669816255569458,0.00022799999999999999,17.60174560546875,nan,nan,nan
39,0.6527455449104309,0.00023399999999999997,18.05443811416626,nan,nan,nan
40,0.5904818773269653,0.00023999999999999998,18.50706720352173,nan,nan,nan
41,0.6037382483482361,0.00024599999999999996,18.960735321044922,nan,nan,nan
42,0.5459482073783875,0.00025199999999999995,19.420988082885742,nan,nan,nan
43,0.6268139481544495,0.000258,19.875476121902466,nan,nan,nan
44,0.6134060621261597,0.00026399999999999997,20.330652713775635,nan,nan,nan
45,0.6513946652412415,0.00026999999999999995,20.783426523208618,nan,nan,nan
46,0.5942901968955994,0.000276,21.24170184135437,nan,nan,nan
47,0.6521300077438354,0.00028199999999999997,21.6957049369812,nan,nan,nan
48,0.6272780895233154,0.000288,22.15323281288147,nan,nan,nan
49,0.6036843657493591,0.000294,22.6054470539093,nan,nan,nan
50,0.6487820744514465,0.0003,29.50882601737976,0.5882783104223321,0.473723068189092,24.18190076137777
51,0.592284083366394,0.0003,29.845226287841797,0.5882783104223321,0.473723068189092,24.18190076137777
52,0.6555172801017761,0.0003,30.29979181289673,0.5882783104223321,0.473723068189092,24.18190076137777
53,0.637468695640564,0.0003,30.754632472991943,0.5882783104223321,0.473723068189092,24.18190076137777
54,0.6486433744430542,0.0003,31.207303047180176,0.5882783104223321,0.473723068189092,24.18190076137777
55,0.6621666550636292,0.0003,31.65735912322998,0.5882783104223321,0.473723068189092,24.18190076137777
56,0.5829664468765259,0.0003,32.11451435089111,0.5882783104223321,0.473723068189092,24.18190076137777
57,0.652394711971283,0.0003,32.57870411872864,0.5882783104223321,0.473723068189092,24.18190076137777
58,0.5669775605201721,0.0003,33.03143835067749,0.5882783104223321,0.473723068189092,24.18190076137777
59,0.6088966727256775,0.0003,33.484723806381226,0.5882783104223321,0.473723068189092,24.18190076137777
60,0.6275462508201599,0.0003,33.9374725818634,0.5882783104223321,0.473723068189092,24.18190076137777
61,0.6427971720695496,0.0003,34.39213681221008,0.5882783104223321,0.473723068189092,24.18190076137777
62,0.623075544834137,0.0003,34.845550298690796,0.5882783104223321,0.473723068189092,24.18190076137777
63,0.5268909931182861,0.0003,35.29963946342468,0.5882783104223321,0.473723068189092,24.18190076137777
64,0.571997344493866,0.0003,35.75458002090454,0.5882783104223321,0.473723068189092,24.18190076137777
65,0.6004595756530762,0.0003,36.20711541175842,0.5882783104223321,0.473723068189092,24.18190076137777
66,0.6268476247787476,0.0003,36.659255027770996,0.5882783104223321,0.473723068189092,24.18190076137777
67,0.5938379168510437,0.0003,37.112651348114014,0.5882783104223321,0.473723068189092,24.18190076137777
68,0.5964708924293518,0.0003,37.56642723083496,0.5882783104223321,0.473723068189092,24.18190076137777
69,0.6139313578605652,0.0003,38.01952886581421,0.5882783104223321,0.473723068189092,24.18190076137777
70,0.6477003693580627,0.0003,38.51575422286987,0.5882783104223321,0.473723068189092,24.18190076137777
71,0.6389867663383484,0.0003,38.99106001853943,0.5882783104223321,0.473723068189092,24.18190076137777
72,0.6039971113204956,0.0003,39.44517111778259,0.5882783104223321,0.473723068189092,24.18190076137777
73,0.6157352328300476,0.0003,39.89512300491333,0.5882783104223321,0.473723068189092,24.18190076137777
74,0.6095403432846069,0.0003,40.355164527893066,0.5882783104223321,0.473723068189092,24.18190076137777
75,0.5582068562507629,0.0003,40.807310581207275,0.5882783104223321,0.473723068189092,24.18190076137777
76,0.6566395163536072,0.0003,41.26209115982056,0.5882783104223321,0.473723068189092,24.18190076137777
77,0.6095906496047974,0.0003,41.71507024765015,0.5882783104223321,0.473723068189092,24.18190076137777
