k,context_id,context_len,target_len,true_prob,true_log10_prob,posterior_estimate,posterior_std_error,relative_error_pct
1,0,100,100,2.634695452045873e-44,-43.57926957822749,1.408033276868815e-32,2.8445592805624856e-33,53441974698549.13
1,1,100,100,1.285554186478358e-16,-15.89090961299811,7.387355363024089e-46,5.427937844095032e-46,100.0
1,2,100,100,2.0597872176297206e-39,-38.6861776412727,6.763720739482927e-32,6.107373017953895e-33,3283698663.4413085
1,3,100,100,4.046052006146787e-31,-30.392968539301886,2.1448636577331162e-34,1.160254576978729e-34,99.94698872741935
1,4,100,100,3.898613945343935e-40,-39.409089768071254,2.876585921722072e-32,3.259475749475496e-33,7378483540.724526
1,5,100,100,1.3999256128375233e-33,-32.853895040602104,9.919097041287441e-42,8.85781991847028e-42,99.99999929145542
1,6,100,100,2.170119847006699e-30,-29.663516281148503,6.614044242581541e-32,5.984299442503058e-33,96.95222167028956
1,7,100,100,2.0166447465634804e-41,-40.69537060064484,2.7816641517663105e-32,3.868697149818896e-33,137935258775.24228
