step,train_loss,lr,elapsed_sec,eval_model_nll,eval_bayes_nll,eval_gap_pct
1,0.6826421916484833,1.4285714285714287e-07,1.2639210224151611,nan,nan,nan
2,0.691691517829895,2.8571428571428575e-07,2.0902180671691895,nan,nan,nan
3,0.6816170513629913,4.285714285714286e-07,2.944901704788208,nan,nan,nan
4,0.7018111348152161,5.714285714285715e-07,3.765031099319458,nan,nan,nan
5,0.6918917894363403,7.142857142857143e-07,4.571034908294678,nan,nan,nan
6,0.6901438236236572,8.571428571428572e-07,5.352055549621582,nan,nan,nan
7,0.6926506161689758,1e-06,6.158489942550659,nan,nan,nan
8,0.6850799024105072,1.142857142857143e-06,6.966332912445068,nan,nan,nan
9,0.7031650245189667,1.2857142857142858e-06,7.769284963607788,nan,nan,nan
10,0.6946200132369995,1.4285714285714286e-06,8.569313764572144,nan,nan,nan
11,0.6982893645763397,1.5714285714285714e-06,9.381041288375854,nan,nan,nan
12,0.6959065496921539,1.7142857142857145e-06,10.190642595291138,nan,nan,nan
13,0.6958804428577423,1.8571428571428573e-06,10.993529796600342,nan,nan,nan
14,0.6930890381336212,2e-06,11.800732135772705,nan,nan,nan
15,0.6958574950695038,2.1428571428571427e-06,12.601469039916992,nan,nan,nan
16,0.6938056349754333,2.285714285714286e-06,13.407010316848755,nan,nan,nan
17,0.6931504607200623,2.428571428571429e-06,14.212265253067017,nan,nan,nan
18,0.6943084597587585,2.5714285714285716e-06,15.001316785812378,nan,nan,nan
19,0.6919716596603394,2.7142857142857144e-06,15.792486667633057,nan,nan,nan
20,0.6925302147865295,2.8571428571428573e-06,16.587236166000366,nan,nan,nan
21,0.6942709982395172,3.0000000000000005e-06,17.382787942886353,nan,nan,nan
22,0.690605878829956,3.142857142857143e-06,18.180091857910156,nan,nan,nan
23,0.6936949789524078,3.2857142857142857e-06,18.97540044784546,nan,nan,nan
24,0.6861977279186249,3.428571428571429e-06,19.778027296066284,nan,nan,nan
25,0.6906047761440277,3.5714285714285714e-06,20.57118535041809,nan,nan,nan
26,0.692828506231308,3.7142857142857146e-06,21.36589241027832,nan,nan,nan
27,0.6934333741664886,3.857142857142857e-06,22.159253120422363,nan,nan,nan
28,0.692558228969574,4e-06,22.954124927520752,nan,nan,nan
29,0.6917741298675537,4.1428571428571435e-06,23.747056007385254,nan,nan,nan
30,0.6893481910228729,4.2857142857142855e-06,24.538434505462646,nan,nan,nan
31,0.6897256970405579,4.428571428571429e-06,25.33342432975769,nan,nan,nan
32,0.693620502948761,4.571428571428572e-06,26.18533492088318,nan,nan,nan
33,0.6999917924404144,4.714285714285714e-06,27.031216621398926,nan,nan,nan
34,0.6912484467029572,4.857142857142858e-06,27.827159881591797,nan,nan,nan
35,0.6899703145027161,5e-06,28.624356269836426,nan,nan,nan
36,0.6926190555095673,5.142857142857143e-06,29.447484731674194,nan,nan,nan
37,0.694593995809555,5.285714285714286e-06,30.297527074813843,nan,nan,nan
38,0.6919578909873962,5.428571428571429e-06,31.13511347770691,nan,nan,nan
39,0.6777073740959167,5.571428571428572e-06,31.927284717559814,nan,nan,nan
40,0.6908078491687775,5.7142857142857145e-06,32.701841831207275,nan,nan,nan
41,0.687950849533081,5.857142857142857e-06,33.486223220825195,nan,nan,nan
42,0.686001181602478,6.000000000000001e-06,34.27992606163025,nan,nan,nan
43,0.6924214363098145,6.142857142857143e-06,35.0818567276001,nan,nan,nan
44,0.686685174703598,6.285714285714286e-06,35.88062644004822,nan,nan,nan
45,0.6931211054325104,6.4285714285714295e-06,36.67741584777832,nan,nan,nan
46,0.6930862963199615,6.5714285714285714e-06,37.49127984046936,nan,nan,nan
47,0.6761460304260254,6.714285714285714e-06,38.28253102302551,nan,nan,nan
48,0.6915280222892761,6.857142857142858e-06,39.08315324783325,nan,nan,nan
49,0.6942000389099121,7e-06,39.87871289253235,nan,nan,nan
50,0.6874966323375702,7.142857142857143e-06,40.677918672561646,nan,nan,nan
51,0.6938974261283875,7.285714285714286e-06,41.47959876060486,nan,nan,nan
